"EmployeeID","Stage","Score","ScoreDate"
"BLD-101225","Interview","10","2023-03-02"
"BLD-101225","Recruiting","9","2023-03-02"
"BLD-101225","Onboarding","8","2023-03-02"
"BLD-101225","Probation","8","2023-03-02"
"BLD-101226","Interview","10","2024-03-23"
"BLD-101226","Recruiting","9","2024-03-23"
"BLD-101226","Onboarding","8","2024-03-23"
"BLD-101226","Probation","8","2024-03-23"
"BLD-101227","Interview","10","2023-03-10"
"BLD-101227","Recruiting","9","2023-03-10"
"BLD-101227","Onboarding","8","2023-03-10"
"BLD-101227","Probation","8","2023-03-10"
"BLD-101228","Interview","10","2025-06-07"
"BLD-101228","Recruiting","9","2025-06-07"
"BLD-101228","Onboarding","8","2025-06-07"
"BLD-101228","Probation","8","2025-06-07"
"BLD-101229","Interview","10","2023-05-24"
"BLD-101229","Recruiting","9","2023-05-24"
"BLD-101229","Onboarding","8","2023-05-24"
"BLD-101229","Probation","8","2023-05-24"
"BLD-101230","Interview","10","2023-04-14"
"BLD-101230","Recruiting","9","2023-04-14"
"BLD-101230","Onboarding","8","2023-04-14"
"BLD-101230","Probation","8","2023-04-14"
"BLD-101231","Interview","10","2024-01-06"
"BLD-101231","Recruiting","9","2024-01-06"
"BLD-101231","Onboarding","8","2024-01-06"
"BLD-101231","Probation","8","2024-01-06"
"BLD-101232","Interview","10","2024-08-15"
"BLD-101232","Recruiting","9","2024-08-15"
"BLD-101232","Onboarding","8","2024-08-15"
"BLD-101232","Probation","8","2024-08-15"
"BLD-101233","Interview","10","2025-04-25"
"BLD-101233","Recruiting","9","2025-04-25"
"BLD-101233","Onboarding","8","2025-04-25"
"BLD-101233","Probation","8","2025-04-25"
"BLD-101234","Interview","10","2025-08-06"
"BLD-101234","Recruiting","9","2025-08-06"
"BLD-101234","Onboarding","8","2025-08-06"
"BLD-101234","Probation","8","2025-08-06"
"BLD-101235","Interview","10","2025-01-08"
"BLD-101235","Recruiting","9","2025-01-08"
"BLD-101235","Onboarding","8","2025-01-08"
"BLD-101235","Probation","8","2025-01-08"
"BLD-101236","Interview","4","2024-11-12"
"BLD-101236","Recruiting","4","2024-11-12"
"BLD-101236","Onboarding","4","2024-11-12"
"BLD-101236","Probation","3","2024-11-12"
"BLD-101237","Interview","10","2023-01-08"
"BLD-101237","Recruiting","9","2023-01-08"
"BLD-101237","Onboarding","8","2023-01-08"
"BLD-101237","Probation","8","2023-01-08"
"BLD-101238","Interview","10","2024-08-25"
"BLD-101238","Recruiting","9","2024-08-25"
"BLD-101238","Onboarding","8","2024-08-25"
"BLD-101238","Probation","8","2024-08-25"
"BLD-101239","Interview","10","2025-12-11"
"BLD-101239","Recruiting","9","2025-12-11"
"BLD-101239","Onboarding","8","2025-12-11"
"BLD-101239","Probation","8","2025-12-11"
"BLD-101240","Interview","10","2023-10-12"
"BLD-101240","Recruiting","9","2023-10-12"
"BLD-101240","Onboarding","8","2023-10-12"
"BLD-101240","Probation","8","2023-10-12"
"BLD-101241","Interview","10","2025-05-18"
"BLD-101241","Recruiting","9","2025-05-18"
"BLD-101241","Onboarding","8","2025-05-18"
"BLD-101241","Probation","8","2025-05-18"
"BLD-101242","Interview","10","2025-03-04"
"BLD-101242","Recruiting","9","2025-03-04"
"BLD-101242","Onboarding","8","2025-03-04"
"BLD-101242","Probation","8","2025-03-04"
"BLD-101243","Interview","10","2023-01-14"
"BLD-101243","Recruiting","9","2023-01-14"
"BLD-101243","Onboarding","8","2023-01-14"
"BLD-101243","Probation","8","2023-01-14"
"BLD-101244","Interview","4","2025-03-21"
"BLD-101244","Recruiting","4","2025-03-21"
"BLD-101244","Onboarding","4","2025-03-21"
"BLD-101244","Probation","3","2025-03-21"
"BLD-101245","Interview","10","2023-11-26"
"BLD-101245","Recruiting","9","2023-11-26"
"BLD-101245","Onboarding","8","2023-11-26"
"BLD-101245","Probation","8","2023-11-26"
"BLD-101246","Interview","10","2023-04-24"
"BLD-101246","Recruiting","9","2023-04-24"
"BLD-101246","Onboarding","8","2023-04-24"
"BLD-101246","Probation","8","2023-04-24"
"BLD-101247","Interview","10","2025-01-20"
"BLD-101247","Recruiting","9","2025-01-20"
"BLD-101247","Onboarding","8","2025-01-20"
"BLD-101247","Probation","8","2025-01-20"
"BLD-101248","Interview","10","2025-10-12"
"BLD-101248","Recruiting","9","2025-10-12"
"BLD-101248","Onboarding","8","2025-10-12"
"BLD-101248","Probation","8","2025-10-12"
"BLD-101249","Interview","10","2025-08-12"
"BLD-101249","Recruiting","9","2025-08-12"
"BLD-101249","Onboarding","8","2025-08-12"
"BLD-101249","Probation","8","2025-08-12"
"BLD-101250","Interview","10","2025-01-01"
"BLD-101250","Recruiting","9","2025-01-01"
"BLD-101250","Onboarding","8","2025-01-01"
"BLD-101250","Probation","8","2025-01-01"
"BLD-101251","Interview","10","2024-09-13"
"BLD-101251","Recruiting","9","2024-09-13"
"BLD-101251","Onboarding","8","2024-09-13"
"BLD-101251","Probation","8","2024-09-13"
"BLD-101252","Interview","10","2023-09-17"
"BLD-101252","Recruiting","9","2023-09-17"
"BLD-101252","Onboarding","8","2023-09-17"
"BLD-101252","Probation","8","2023-09-17"
"BLD-101253","Interview","10","2024-10-08"
"BLD-101253","Recruiting","9","2024-10-08"
"BLD-101253","Onboarding","8","2024-10-08"
"BLD-101253","Probation","8","2024-10-08"
"BLD-101254","Interview","10","2024-06-10"
"BLD-101254","Recruiting","9","2024-06-10"
"BLD-101254","Onboarding","8","2024-06-10"
"BLD-101254","Probation","8","2024-06-10"
"BLD-101255","Interview","10","2025-07-07"
"BLD-101255","Recruiting","9","2025-07-07"
"BLD-101255","Onboarding","8","2025-07-07"
"BLD-101255","Probation","8","2025-07-07"
"BLD-101256","Interview","10","2023-01-23"
"BLD-101256","Recruiting","9","2023-01-23"
"BLD-101256","Onboarding","8","2023-01-23"
"BLD-101256","Probation","8","2023-01-23"
"BLD-101257","Interview","10","2023-05-11"
"BLD-101257","Recruiting","9","2023-05-11"
"BLD-101257","Onboarding","8","2023-05-11"
"BLD-101257","Probation","8","2023-05-11"
"BLD-101258","Interview","4","2025-03-07"
"BLD-101258","Recruiting","4","2025-03-07"
"BLD-101258","Onboarding","4","2025-03-07"
"BLD-101258","Probation","3","2025-03-07"
"BLD-101259","Interview","10","2025-10-11"
"BLD-101259","Recruiting","9","2025-10-11"
"BLD-101259","Onboarding","8","2025-10-11"
"BLD-101259","Probation","8","2025-10-11"
"BLD-101260","Interview","10","2023-07-13"
"BLD-101260","Recruiting","9","2023-07-13"
"BLD-101260","Onboarding","8","2023-07-13"
"BLD-101260","Probation","8","2023-07-13"
"BLD-101261","Interview","10","2025-02-04"
"BLD-101261","Recruiting","9","2025-02-04"
"BLD-101261","Onboarding","8","2025-02-04"
"BLD-101261","Probation","8","2025-02-04"
"BLD-101262","Interview","10","2023-02-02"
"BLD-101262","Recruiting","9","2023-02-02"
"BLD-101262","Onboarding","8","2023-02-02"
"BLD-101262","Probation","8","2023-02-02"
"BLD-101263","Interview","10","2025-12-20"
"BLD-101263","Recruiting","9","2025-12-20"
"BLD-101263","Onboarding","8","2025-12-20"
"BLD-101263","Probation","8","2025-12-20"
"BLD-101264","Interview","10","2024-03-24"
"BLD-101264","Recruiting","9","2024-03-24"
"BLD-101264","Onboarding","8","2024-03-24"
"BLD-101264","Probation","8","2024-03-24"
"BLD-101265","Interview","10","2023-02-25"
"BLD-101265","Recruiting","9","2023-02-25"
"BLD-101265","Onboarding","8","2023-02-25"
"BLD-101265","Probation","8","2023-02-25"
"BLD-101266","Interview","4","2023-09-15"
"BLD-101266","Recruiting","4","2023-09-15"
"BLD-101266","Onboarding","4","2023-09-15"
"BLD-101266","Probation","3","2023-09-15"
"BLD-101267","Interview","10","2025-10-23"
"BLD-101267","Recruiting","9","2025-10-23"
"BLD-101267","Onboarding","8","2025-10-23"
"BLD-101267","Probation","8","2025-10-23"
"BLD-101268","Interview","10","2024-12-13"
"BLD-101268","Recruiting","9","2024-12-13"
"BLD-101268","Onboarding","8","2024-12-13"
"BLD-101268","Probation","8","2024-12-13"
"BLD-101269","Interview","10","2023-03-15"
"BLD-101269","Recruiting","9","2023-03-15"
"BLD-101269","Onboarding","8","2023-03-15"
"BLD-101269","Probation","8","2023-03-15"
"BLD-101270","Interview","10","2024-01-17"
"BLD-101270","Recruiting","9","2024-01-17"
"BLD-101270","Onboarding","8","2024-01-17"
"BLD-101270","Probation","8","2024-01-17"
"BLD-101271","Interview","10","2025-03-05"
"BLD-101271","Recruiting","9","2025-03-05"
"BLD-101271","Onboarding","8","2025-03-05"
"BLD-101271","Probation","8","2025-03-05"
"BLD-101272","Interview","10","2023-06-18"
"BLD-101272","Recruiting","9","2023-06-18"
"BLD-101272","Onboarding","8","2023-06-18"
"BLD-101272","Probation","8","2023-06-18"
"BLD-101273","Interview","10","2025-02-15"
"BLD-101273","Recruiting","9","2025-02-15"
"BLD-101273","Onboarding","8","2025-02-15"
"BLD-101273","Probation","8","2025-02-15"
"BLD-101274","Interview","10","2024-09-26"
"BLD-101274","Recruiting","9","2024-09-26"
"BLD-101274","Onboarding","8","2024-09-26"
"BLD-101274","Probation","8","2024-09-26"
"BLD-101275","Interview","10","2023-10-22"
"BLD-101275","Recruiting","9","2023-10-22"
"BLD-101275","Onboarding","8","2023-10-22"
"BLD-101275","Probation","8","2023-10-22"
"BLD-101276","Interview","10","2025-10-16"
"BLD-101276","Recruiting","9","2025-10-16"
"BLD-101276","Onboarding","8","2025-10-16"
"BLD-101276","Probation","8","2025-10-16"
"BLD-101277","Interview","4","2025-09-19"
"BLD-101277","Recruiting","4","2025-09-19"
"BLD-101277","Onboarding","4","2025-09-19"
"BLD-101277","Probation","3","2025-09-19"
"BLD-101278","Interview","10","2025-10-27"
"BLD-101278","Recruiting","9","2025-10-27"
"BLD-101278","Onboarding","8","2025-10-27"
"BLD-101278","Probation","8","2025-10-27"
"BLD-101279","Interview","10","2024-02-16"
"BLD-101279","Recruiting","9","2024-02-16"
"BLD-101279","Onboarding","8","2024-02-16"
"BLD-101279","Probation","8","2024-02-16"
"BLD-101280","Interview","10","2025-02-05"
"BLD-101280","Recruiting","9","2025-02-05"
"BLD-101280","Onboarding","8","2025-02-05"
"BLD-101280","Probation","8","2025-02-05"
"BLD-101281","Interview","10","2023-06-26"
"BLD-101281","Recruiting","9","2023-06-26"
"BLD-101281","Onboarding","8","2023-06-26"
"BLD-101281","Probation","8","2023-06-26"
"BLD-101282","Interview","10","2024-01-11"
"BLD-101282","Recruiting","9","2024-01-11"
"BLD-101282","Onboarding","8","2024-01-11"
"BLD-101282","Probation","8","2024-01-11"
"BLD-101283","Interview","10","2024-01-05"
"BLD-101283","Recruiting","9","2024-01-05"
"BLD-101283","Onboarding","8","2024-01-05"
"BLD-101283","Probation","8","2024-01-05"
"BLD-101284","Interview","10","2023-06-21"
"BLD-101284","Recruiting","9","2023-06-21"
"BLD-101284","Onboarding","8","2023-06-21"
"BLD-101284","Probation","8","2023-06-21"
"BLD-101285","Interview","10","2024-04-01"
"BLD-101285","Recruiting","9","2024-04-01"
"BLD-101285","Onboarding","8","2024-04-01"
"BLD-101285","Probation","8","2024-04-01"
"BLD-101286","Interview","10","2024-03-24"
"BLD-101286","Recruiting","9","2024-03-24"
"BLD-101286","Onboarding","8","2024-03-24"
"BLD-101286","Probation","8","2024-03-24"
"BLD-101287","Interview","10","2024-07-17"
"BLD-101287","Recruiting","9","2024-07-17"
"BLD-101287","Onboarding","8","2024-07-17"
"BLD-101287","Probation","8","2024-07-17"
"BLD-101288","Interview","10","2025-08-09"
"BLD-101288","Recruiting","9","2025-08-09"
"BLD-101288","Onboarding","8","2025-08-09"
"BLD-101288","Probation","8","2025-08-09"
"BLD-101289","Interview","10","2023-01-22"
"BLD-101289","Recruiting","9","2023-01-22"
"BLD-101289","Onboarding","8","2023-01-22"
"BLD-101289","Probation","8","2023-01-22"
"BLD-101290","Interview","10","2024-11-25"
"BLD-101290","Recruiting","9","2024-11-25"
"BLD-101290","Onboarding","8","2024-11-25"
"BLD-101290","Probation","8","2024-11-25"
"BLD-101291","Interview","10","2023-11-05"
"BLD-101291","Recruiting","9","2023-11-05"
"BLD-101291","Onboarding","8","2023-11-05"
"BLD-101291","Probation","8","2023-11-05"
"BLD-101292","Interview","10","2024-06-16"
"BLD-101292","Recruiting","9","2024-06-16"
"BLD-101292","Onboarding","8","2024-06-16"
"BLD-101292","Probation","8","2024-06-16"
"BLD-101293","Interview","10","2025-06-10"
"BLD-101293","Recruiting","9","2025-06-10"
"BLD-101293","Onboarding","8","2025-06-10"
"BLD-101293","Probation","8","2025-06-10"
"BLD-101294","Interview","10","2023-02-10"
"BLD-101294","Recruiting","9","2023-02-10"
"BLD-101294","Onboarding","8","2023-02-10"
"BLD-101294","Probation","8","2023-02-10"
"BLD-101295","Interview","10","2025-02-07"
"BLD-101295","Recruiting","9","2025-02-07"
"BLD-101295","Onboarding","8","2025-02-07"
"BLD-101295","Probation","8","2025-02-07"
"BLD-101296","Interview","10","2023-10-04"
"BLD-101296","Recruiting","9","2023-10-04"
"BLD-101296","Onboarding","8","2023-10-04"
"BLD-101296","Probation","8","2023-10-04"
"BLD-101297","Interview","10","2024-04-05"
"BLD-101297","Recruiting","9","2024-04-05"
"BLD-101297","Onboarding","8","2024-04-05"
"BLD-101297","Probation","8","2024-04-05"
"BLD-101298","Interview","10","2024-12-14"
"BLD-101298","Recruiting","9","2024-12-14"
"BLD-101298","Onboarding","8","2024-12-14"
"BLD-101298","Probation","8","2024-12-14"
"BLD-101299","Interview","10","2023-02-10"
"BLD-101299","Recruiting","9","2023-02-10"
"BLD-101299","Onboarding","8","2023-02-10"
"BLD-101299","Probation","8","2023-02-10"
"BLD-101300","Interview","4","2023-03-12"
"BLD-101300","Recruiting","4","2023-03-12"
"BLD-101300","Onboarding","4","2023-03-12"
"BLD-101300","Probation","3","2023-03-12"
"BLD-101301","Interview","10","2023-01-08"
"BLD-101301","Recruiting","9","2023-01-08"
"BLD-101301","Onboarding","8","2023-01-08"
"BLD-101301","Probation","8","2023-01-08"
"BLD-101302","Interview","10","2023-08-13"
"BLD-101302","Recruiting","9","2023-08-13"
"BLD-101302","Onboarding","8","2023-08-13"
"BLD-101302","Probation","8","2023-08-13"
"BLD-101303","Interview","10","2025-03-03"
"BLD-101303","Recruiting","9","2025-03-03"
"BLD-101303","Onboarding","8","2025-03-03"
"BLD-101303","Probation","8","2025-03-03"
"BLD-101304","Interview","10","2023-05-15"
"BLD-101304","Recruiting","9","2023-05-15"
"BLD-101304","Onboarding","8","2023-05-15"
"BLD-101304","Probation","8","2023-05-15"
"BLD-101305","Interview","10","2023-12-18"
"BLD-101305","Recruiting","9","2023-12-18"
"BLD-101305","Onboarding","8","2023-12-18"
"BLD-101305","Probation","8","2023-12-18"
"BLD-101306","Interview","10","2023-03-17"
"BLD-101306","Recruiting","9","2023-03-17"
"BLD-101306","Onboarding","8","2023-03-17"
"BLD-101306","Probation","8","2023-03-17"
"BLD-101307","Interview","10","2024-12-14"
"BLD-101307","Recruiting","9","2024-12-14"
"BLD-101307","Onboarding","8","2024-12-14"
"BLD-101307","Probation","8","2024-12-14"
"BLD-101308","Interview","10","2023-03-24"
"BLD-101308","Recruiting","9","2023-03-24"
"BLD-101308","Onboarding","8","2023-03-24"
"BLD-101308","Probation","8","2023-03-24"
"BLD-101309","Interview","10","2025-07-08"
"BLD-101309","Recruiting","9","2025-07-08"
"BLD-101309","Onboarding","8","2025-07-08"
"BLD-101309","Probation","8","2025-07-08"
"BLD-101310","Interview","10","2023-09-14"
"BLD-101310","Recruiting","9","2023-09-14"
"BLD-101310","Onboarding","8","2023-09-14"
"BLD-101310","Probation","8","2023-09-14"
"BLD-101311","Interview","10","2024-05-12"
"BLD-101311","Recruiting","9","2024-05-12"
"BLD-101311","Onboarding","8","2024-05-12"
"BLD-101311","Probation","8","2024-05-12"
"BLD-101312","Interview","10","2025-01-15"
"BLD-101312","Recruiting","9","2025-01-15"
"BLD-101312","Onboarding","8","2025-01-15"
"BLD-101312","Probation","8","2025-01-15"
"BLD-101313","Interview","10","2023-02-23"
"BLD-101313","Recruiting","9","2023-02-23"
"BLD-101313","Onboarding","8","2023-02-23"
"BLD-101313","Probation","8","2023-02-23"
"BLD-101314","Interview","10","2025-07-22"
"BLD-101314","Recruiting","9","2025-07-22"
"BLD-101314","Onboarding","8","2025-07-22"
"BLD-101314","Probation","8","2025-07-22"
"BLD-101315","Interview","4","2024-06-27"
"BLD-101315","Recruiting","4","2024-06-27"
"BLD-101315","Onboarding","4","2024-06-27"
"BLD-101315","Probation","3","2024-06-27"
"BLD-101316","Interview","10","2025-10-10"
"BLD-101316","Recruiting","9","2025-10-10"
"BLD-101316","Onboarding","8","2025-10-10"
"BLD-101316","Probation","8","2025-10-10"
"BLD-101317","Interview","10","2024-12-27"
"BLD-101317","Recruiting","9","2024-12-27"
"BLD-101317","Onboarding","8","2024-12-27"
"BLD-101317","Probation","8","2024-12-27"
"BLD-101318","Interview","10","2023-11-13"
"BLD-101318","Recruiting","9","2023-11-13"
"BLD-101318","Onboarding","8","2023-11-13"
"BLD-101318","Probation","8","2023-11-13"
"BLD-101319","Interview","10","2023-10-25"
"BLD-101319","Recruiting","9","2023-10-25"
"BLD-101319","Onboarding","8","2023-10-25"
"BLD-101319","Probation","8","2023-10-25"
"BLD-101320","Interview","10","2024-03-23"
"BLD-101320","Recruiting","9","2024-03-23"
"BLD-101320","Onboarding","8","2024-03-23"
"BLD-101320","Probation","8","2024-03-23"
"BLD-101321","Interview","10","2024-03-02"
"BLD-101321","Recruiting","9","2024-03-02"
"BLD-101321","Onboarding","8","2024-03-02"
"BLD-101321","Probation","8","2024-03-02"
"BLD-101322","Interview","10","2024-03-20"
"BLD-101322","Recruiting","9","2024-03-20"
"BLD-101322","Onboarding","8","2024-03-20"
"BLD-101322","Probation","8","2024-03-20"
"BLD-101323","Interview","10","2024-09-11"
"BLD-101323","Recruiting","9","2024-09-11"
"BLD-101323","Onboarding","8","2024-09-11"
"BLD-101323","Probation","8","2024-09-11"
"BLD-101324","Interview","10","2023-03-26"
"BLD-101324","Recruiting","9","2023-03-26"
"BLD-101324","Onboarding","8","2023-03-26"
"BLD-101324","Probation","8","2023-03-26"
"BLD-101325","Interview","4","2024-06-23"
"BLD-101325","Recruiting","4","2024-06-23"
"BLD-101325","Onboarding","4","2024-06-23"
"BLD-101325","Probation","3","2024-06-23"
"BLD-101326","Interview","10","2023-09-10"
"BLD-101326","Recruiting","9","2023-09-10"
"BLD-101326","Onboarding","8","2023-09-10"
"BLD-101326","Probation","8","2023-09-10"
"BLD-101327","Interview","10","2024-08-10"
"BLD-101327","Recruiting","9","2024-08-10"
"BLD-101327","Onboarding","8","2024-08-10"
"BLD-101327","Probation","8","2024-08-10"
"BLD-101328","Interview","10","2025-07-15"
"BLD-101328","Recruiting","9","2025-07-15"
"BLD-101328","Onboarding","8","2025-07-15"
"BLD-101328","Probation","8","2025-07-15"
"BLD-101329","Interview","10","2024-08-03"
"BLD-101329","Recruiting","9","2024-08-03"
"BLD-101329","Onboarding","8","2024-08-03"
"BLD-101329","Probation","8","2024-08-03"
"BLD-101330","Interview","10","2023-05-16"
"BLD-101330","Recruiting","9","2023-05-16"
"BLD-101330","Onboarding","8","2023-05-16"
"BLD-101330","Probation","8","2023-05-16"
"BLD-101331","Interview","10","2025-10-22"
"BLD-101331","Recruiting","9","2025-10-22"
"BLD-101331","Onboarding","8","2025-10-22"
"BLD-101331","Probation","8","2025-10-22"
"BLD-101332","Interview","10","2024-07-25"
"BLD-101332","Recruiting","9","2024-07-25"
"BLD-101332","Onboarding","8","2024-07-25"
"BLD-101332","Probation","8","2024-07-25"
"BLD-101333","Interview","10","2025-12-11"
"BLD-101333","Recruiting","9","2025-12-11"
"BLD-101333","Onboarding","8","2025-12-11"
"BLD-101333","Probation","8","2025-12-11"
"BLD-101334","Interview","10","2024-10-05"
"BLD-101334","Recruiting","9","2024-10-05"
"BLD-101334","Onboarding","8","2024-10-05"
"BLD-101334","Probation","8","2024-10-05"
"BLD-101335","Interview","10","2023-08-04"
"BLD-101335","Recruiting","9","2023-08-04"
"BLD-101335","Onboarding","8","2023-08-04"
"BLD-101335","Probation","8","2023-08-04"
"BLD-101336","Interview","10","2025-01-20"
"BLD-101336","Recruiting","9","2025-01-20"
"BLD-101336","Onboarding","8","2025-01-20"
"BLD-101336","Probation","8","2025-01-20"
"BLD-101337","Interview","10","2024-08-07"
"BLD-101337","Recruiting","9","2024-08-07"
"BLD-101337","Onboarding","8","2024-08-07"
"BLD-101337","Probation","8","2024-08-07"
"BLD-101338","Interview","10","2023-05-05"
"BLD-101338","Recruiting","9","2023-05-05"
"BLD-101338","Onboarding","8","2023-05-05"
"BLD-101338","Probation","8","2023-05-05"
"BLD-101339","Interview","10","2023-11-21"
"BLD-101339","Recruiting","9","2023-11-21"
"BLD-101339","Onboarding","8","2023-11-21"
"BLD-101339","Probation","8","2023-11-21"
"BLD-101340","Interview","10","2023-04-05"
"BLD-101340","Recruiting","9","2023-04-05"
"BLD-101340","Onboarding","8","2023-04-05"
"BLD-101340","Probation","8","2023-04-05"
"BLD-101341","Interview","10","2023-08-04"
"BLD-101341","Recruiting","9","2023-08-04"
"BLD-101341","Onboarding","8","2023-08-04"
"BLD-101341","Probation","8","2023-08-04"
"BLD-101342","Interview","10","2024-09-19"
"BLD-101342","Recruiting","9","2024-09-19"
"BLD-101342","Onboarding","8","2024-09-19"
"BLD-101342","Probation","8","2024-09-19"
"BLD-101343","Interview","10","2025-07-02"
"BLD-101343","Recruiting","9","2025-07-02"
"BLD-101343","Onboarding","8","2025-07-02"
"BLD-101343","Probation","8","2025-07-02"
"BLD-101344","Interview","10","2023-06-08"
"BLD-101344","Recruiting","9","2023-06-08"
"BLD-101344","Onboarding","8","2023-06-08"
"BLD-101344","Probation","8","2023-06-08"
"BLD-101345","Interview","10","2023-01-21"
"BLD-101345","Recruiting","9","2023-01-21"
"BLD-101345","Onboarding","8","2023-01-21"
"BLD-101345","Probation","8","2023-01-21"
"BLD-101346","Interview","10","2024-09-01"
"BLD-101346","Recruiting","9","2024-09-01"
"BLD-101346","Onboarding","8","2024-09-01"
"BLD-101346","Probation","8","2024-09-01"
"BLD-101347","Interview","10","2023-06-08"
"BLD-101347","Recruiting","9","2023-06-08"
"BLD-101347","Onboarding","8","2023-06-08"
"BLD-101347","Probation","8","2023-06-08"
"BLD-101348","Interview","10","2023-04-01"
"BLD-101348","Recruiting","9","2023-04-01"
"BLD-101348","Onboarding","8","2023-04-01"
"BLD-101348","Probation","8","2023-04-01"
"BLD-101349","Interview","10","2024-10-05"
"BLD-101349","Recruiting","9","2024-10-05"
"BLD-101349","Onboarding","8","2024-10-05"
"BLD-101349","Probation","8","2024-10-05"
"BLD-101350","Interview","10","2025-02-16"
"BLD-101350","Recruiting","9","2025-02-16"
"BLD-101350","Onboarding","8","2025-02-16"
"BLD-101350","Probation","8","2025-02-16"
"BLD-101351","Interview","10","2025-03-08"
"BLD-101351","Recruiting","9","2025-03-08"
"BLD-101351","Onboarding","8","2025-03-08"
"BLD-101351","Probation","8","2025-03-08"
"BLD-101352","Interview","10","2024-09-25"
"BLD-101352","Recruiting","9","2024-09-25"
"BLD-101352","Onboarding","8","2024-09-25"
"BLD-101352","Probation","8","2024-09-25"
"BLD-101353","Interview","10","2024-06-25"
"BLD-101353","Recruiting","9","2024-06-25"
"BLD-101353","Onboarding","8","2024-06-25"
"BLD-101353","Probation","8","2024-06-25"
"BLD-101354","Interview","10","2023-05-26"
"BLD-101354","Recruiting","9","2023-05-26"
"BLD-101354","Onboarding","8","2023-05-26"
"BLD-101354","Probation","8","2023-05-26"
"BLD-101355","Interview","10","2024-09-15"
"BLD-101355","Recruiting","9","2024-09-15"
"BLD-101355","Onboarding","8","2024-09-15"
"BLD-101355","Probation","8","2024-09-15"
"BLD-101356","Interview","10","2024-07-18"
"BLD-101356","Recruiting","9","2024-07-18"
"BLD-101356","Onboarding","8","2024-07-18"
"BLD-101356","Probation","8","2024-07-18"
"BLD-101357","Interview","10","2023-01-06"
"BLD-101357","Recruiting","9","2023-01-06"
"BLD-101357","Onboarding","8","2023-01-06"
"BLD-101357","Probation","8","2023-01-06"
"BLD-101358","Interview","10","2024-09-07"
"BLD-101358","Recruiting","9","2024-09-07"
"BLD-101358","Onboarding","8","2024-09-07"
"BLD-101358","Probation","8","2024-09-07"
"BLD-101359","Interview","10","2024-11-26"
"BLD-101359","Recruiting","9","2024-11-26"
"BLD-101359","Onboarding","8","2024-11-26"
"BLD-101359","Probation","8","2024-11-26"
"BLD-101360","Interview","10","2024-02-26"
"BLD-101360","Recruiting","9","2024-02-26"
"BLD-101360","Onboarding","8","2024-02-26"
"BLD-101360","Probation","8","2024-02-26"
"BLD-101361","Interview","10","2023-12-14"
"BLD-101361","Recruiting","9","2023-12-14"
"BLD-101361","Onboarding","8","2023-12-14"
"BLD-101361","Probation","8","2023-12-14"
"BLD-101362","Interview","10","2024-08-14"
"BLD-101362","Recruiting","9","2024-08-14"
"BLD-101362","Onboarding","8","2024-08-14"
"BLD-101362","Probation","8","2024-08-14"
"BLD-101363","Interview","10","2024-05-14"
"BLD-101363","Recruiting","9","2024-05-14"
"BLD-101363","Onboarding","8","2024-05-14"
"BLD-101363","Probation","8","2024-05-14"
"BLD-101364","Interview","10","2025-12-12"
"BLD-101364","Recruiting","9","2025-12-12"
"BLD-101364","Onboarding","8","2025-12-12"
"BLD-101364","Probation","8","2025-12-12"
"BLD-101365","Interview","10","2025-03-07"
"BLD-101365","Recruiting","9","2025-03-07"
"BLD-101365","Onboarding","8","2025-03-07"
"BLD-101365","Probation","8","2025-03-07"
"BLD-101366","Interview","4","2023-01-24"
"BLD-101366","Recruiting","4","2023-01-24"
"BLD-101366","Onboarding","4","2023-01-24"
"BLD-101366","Probation","3","2023-01-24"
"BLD-101367","Interview","10","2025-05-01"
"BLD-101367","Recruiting","9","2025-05-01"
"BLD-101367","Onboarding","8","2025-05-01"
"BLD-101367","Probation","8","2025-05-01"
"BLD-101368","Interview","10","2025-06-02"
"BLD-101368","Recruiting","9","2025-06-02"
"BLD-101368","Onboarding","8","2025-06-02"
"BLD-101368","Probation","8","2025-06-02"
"BLD-101369","Interview","10","2023-05-18"
"BLD-101369","Recruiting","9","2023-05-18"
"BLD-101369","Onboarding","8","2023-05-18"
"BLD-101369","Probation","8","2023-05-18"
"BLD-101370","Interview","10","2023-01-15"
"BLD-101370","Recruiting","9","2023-01-15"
"BLD-101370","Onboarding","8","2023-01-15"
"BLD-101370","Probation","8","2023-01-15"
"BLD-101371","Interview","10","2023-04-21"
"BLD-101371","Recruiting","9","2023-04-21"
"BLD-101371","Onboarding","8","2023-04-21"
"BLD-101371","Probation","8","2023-04-21"
"BLD-101372","Interview","10","2024-12-19"
"BLD-101372","Recruiting","9","2024-12-19"
"BLD-101372","Onboarding","8","2024-12-19"
"BLD-101372","Probation","8","2024-12-19"
"BLD-101373","Interview","10","2025-07-11"
"BLD-101373","Recruiting","9","2025-07-11"
"BLD-101373","Onboarding","8","2025-07-11"
"BLD-101373","Probation","8","2025-07-11"
"BLD-101374","Interview","10","2025-01-26"
"BLD-101374","Recruiting","9","2025-01-26"
"BLD-101374","Onboarding","8","2025-01-26"
"BLD-101374","Probation","8","2025-01-26"
"BLD-101375","Interview","10","2023-08-03"
"BLD-101375","Recruiting","9","2023-08-03"
"BLD-101375","Onboarding","8","2023-08-03"
"BLD-101375","Probation","8","2023-08-03"
"BLD-101376","Interview","10","2025-03-06"
"BLD-101376","Recruiting","9","2025-03-06"
"BLD-101376","Onboarding","8","2025-03-06"
