"employee_id","salary_effective_date","housing_allowance","transport_allowance","education_allowance","other_allowances","variable_pay","bonus","incentive","total_cash_compensation","total_remuneration"
"BLD-101179","2025-01-01","1840","660","280","0","0","0","0","10150","10800"
"BLD-101180","2023-07-23","2630","700","0","0","0","4850","0","18600","20780"
"BLD-101181","2024-02-12","870","980","0","0","0","70","630","5660","6060"
"BLD-101181","2025-01-01","800","740","0","60","0","410","510","5960","6850"
"BLD-101182","2023-10-08","770","1190","0","0","0","400","0","5560","5940"
"BLD-101182","2024-01-01","860","710","1330","0","0","880","0","6760","7640"
"BLD-101182","2025-01-01","900","1000","0","170","0","0","0","5740","6430"
"BLD-101183","2024-06-02","1940","760","470","0","0","6020","0","16450","18150"
"BLD-101183","2025-01-01","2710","1110","0","0","0","5980","0","18950","20550"
"BLD-101184","2025-05-09","990","670","890","0","0","0","0","6120","6830"
"BLD-101185","2023-04-15","1710","1050","1250","0","0","6100","0","18130","19830"
"BLD-101185","2024-01-01","1970","1190","1060","0","0","4710","0","16390","18460"
"BLD-101185","2025-01-01","1860","920","1230","70","0","0","0","12890","13990"
"BLD-101186","2024-09-04","2520","920","0","0","0","8230","0","21900","24120"
"BLD-101186","2025-01-01","2410","1090","1330","0","0","0","0","15660","16500"
"BLD-101187","2024-10-16","930","820","0","0","0","0","0","5680","6120"
"BLD-101188","2023-09-17","1160","1030","0","0","0","0","0","7270","8230"
"BLD-101188","2024-01-01","1480","1090","820","0","0","2370","0","11670","13170"
"BLD-101189","2024-07-20","1020","1090","0","0","0","2940","0","8670","9310"
"BLD-101189","2025-01-01","960","980","0","0","0","0","0","6570","7010"
"BLD-101190","2024-06-03","960","760","0","0","0","940","0","6360","6860"
"BLD-101191","2023-06-18","1110","720","180","0","0","1780","0","8210","9220"
"BLD-101191","2024-01-01","950","860","690","0","0","0","0","7170","7920"
"BLD-101192","2025-10-02","2850","720","190","0","0","0","0","13410","14510"
"BLD-101193","2023-07-08","1060","610","0","0","0","3010","0","9290","10430"
"BLD-101193","2024-01-01","1090","1130","600","90","0","1270","0","9580","10690"
"BLD-101193","2025-01-01","1450","750","0","0","0","3720","0","11480","12780"
"BLD-101194","2024-07-23","4010","780","550","0","700","5290","0","31110","33980"
"BLD-101194","2025-01-01","5330","840","1460","0","750","1770","0","32170","34840"
"BLD-101195","2025-03-06","1160","730","1430","0","0","0","0","8510","9670"
"BLD-101196","2024-01-21","820","1010","0","0","0","2210","0","7310","7790"
"BLD-101196","2025-01-01","850","910","0","0","0","1180","0","6290","6610"
"BLD-101197","2023-01-14","860","1080","1300","0","0","0","0","6360","6970"
"BLD-101197","2024-01-01","760","750","0","0","0","0","0","5200","5860"
"BLD-101197","2025-01-01","960","850","0","70","0","2460","0","7710","8710"
"BLD-101198","2025-09-11","880","950","0","0","0","2970","0","7910","8660"
"BLD-101199","2025-04-19","7770","1190","0","0","870","0","0","38790","41180"
"BLD-101200","2023-02-22","1050","1160","0","0","0","0","0","7470","8480"
"BLD-101200","2024-01-01","1320","940","0","0","0","0","0","7150","7620"
"BLD-101201","2024-03-17","1450","1060","0","0","0","0","0","8510","9190"
"BLD-101201","2025-01-01","1560","1070","520","0","0","0","0","10020","11110"
"BLD-101202","2024-09-24","1140","810","0","0","0","0","0","6320","6890"
"BLD-101202","2025-01-01","810","880","0","0","0","0","0","5720","6390"
"BLD-101203","2024-11-14","850","980","0","0","0","800","0","5640","6010"
"BLD-101203","2025-01-01","730","640","0","0","0","1250","0","5940","6490"
"BLD-101204","2025-09-24","850","1140","0","0","0","3580","0","9470","10440"
"BLD-101205","2023-07-04","860","700","400","0","0","0","0","5700","6400"
"BLD-101205","2024-01-01","990","1000","0","0","0","0","0","6050","6830"
"BLD-101205","2025-01-01","1100","1160","0","0","0","0","0","6800","7760"
"BLD-101206","2023-01-15","810","970","0","0","0","3190","0","8170","8950"
"BLD-101206","2024-01-01","700","750","0","0","0","1100","0","5500","6030"
"BLD-101206","2025-01-01","830","1020","0","0","0","0","0","5280","5960"
"BLD-101207","2024-09-13","790","670","50","0","0","0","0","4870","5500"
"BLD-101207","2025-01-01","1140","1130","1160","0","0","470","0","7770","8420"
"BLD-101208","2024-05-08","7790","1150","1450","0","2090","9250","0","49810","54090"
"BLD-101208","2025-01-01","5500","990","0","10","1410","0","0","31740","35260"
"BLD-101209","2024-02-17","1270","1150","0","0","0","0","0","7520","8150"
"BLD-101210","2024-09-09","3830","1110","690","0","190","0","0","19390","21170"
"BLD-101210","2025-01-01","4020","1030","0","0","440","0","0","23000","25710"
"BLD-101211","2025-10-02","940","1030","410","0","0","0","0","5820","6220"
"BLD-101212","2023-01-27","1910","690","0","0","0","0","0","9330","10710"
"BLD-101212","2024-01-01","1190","910","0","310","0","5400","0","13550","14750"
"BLD-101212","2025-01-01","2250","980","1210","0","0","3600","0","15570","17710"
"BLD-101213","2025-05-02","1230","860","220","270","0","420","0","7320","7950"
"BLD-101214","2024-01-03","1450","1040","1320","10","0","340","0","10010","10680"
"BLD-101214","2025-01-01","1180","990","0","0","0","5060","0","13130","14720"
"BLD-101215","2024-06-07","4760","720","0","0","370","17440","0","42640","46780"
"BLD-101215","2025-01-01","4580","980","0","0","640","0","0","26970","28590"
"BLD-101216","2025-07-08","950","870","630","0","0","0","0","5860","6660"
"BLD-101217","2023-12-08","1600","1060","0","260","0","0","0","8850","9830"
"BLD-101217","2024-01-01","1330","730","370","110","0","0","0","8610","9480"
"BLD-101217","2025-01-01","1620","620","0","0","0","0","0","8820","9410"
"BLD-101218","2023-12-12","2110","1010","630","270","0","7490","430","21140","24300"
"BLD-101218","2024-01-01","2220","830","0","0","0","0","260","12420","13670"
"BLD-101218","2025-01-01","2270","740","1390","130","0","4660","160","18790","21110"
"BLD-101219","2025-10-03","3180","780","0","0","1000","2830","0","22130","23770"
"BLD-101220","2025-03-15","5020","1090","590","0","500","11330","0","38520","42700"
"BLD-101221","2025-03-12","920","1050","0","0","0","0","0","5710","6260"
"BLD-101222","2024-08-12","2730","600","90","0","0","9070","760","24020","27560"
"BLD-101222","2025-01-01","3370","1010","1250","0","0","0","780","18060","20760"
"BLD-101223","2025-08-05","1740","990","0","0","0","0","0","9360","10330"
"BLD-101224","2023-10-17","890","940","0","0","0","2650","0","8200","9210"
"BLD-101224","2024-01-01","1070","1090","0","0","0","0","0","5740","6560"
"BLD-101225","2023-03-02","670","880","0","0","0","0","0","4670","5260"
"BLD-101225","2024-01-01","800","790","0","0","0","1710","0","6250","7090"
"BLD-101225","2025-01-01","1060","910","840","0","0","0","0","6390","6780"
"BLD-101226","2024-03-23","1540","1030","1290","0","0","0","0","9210","10440"
"BLD-101227","2023-03-10","1680","1190","1190","0","0","6820","240","17980","19020"
"BLD-101227","2024-01-01","2190","1190","0","280","0","0","160","12310","13600"
"BLD-101227","2025-01-01","1790","1150","330","0","0","7280","700","18990","20830"
"BLD-101228","2025-06-07","880","740","0","0","0","0","0","5630","6080"
"BLD-101229","2023-05-24","1160","1070","0","0","0","0","0","7320","8020"
"BLD-101229","2024-01-01","1590","730","0","0","0","3440","0","11610","12860"
"BLD-101229","2025-01-01","1120","1140","0","0","0","3750","0","11370","12800"
"BLD-101230","2023-04-14","870","1070","0","0","0","0","0","5930","6600"
"BLD-101230","2024-01-01","860","680","0","0","0","220","0","5820","6150"
"BLD-101230","2025-01-01","910","620","0","180","0","0","0","5910","6280"
"BLD-101231","2024-01-06","4370","1150","0","50","550","0","0","24750","27840"
"BLD-101232","2024-08-15","1190","1080","610","0","0","0","0","6960","7570"
"BLD-101232","2025-01-01","1070","870","0","180","0","0","0","6100","6770"
"BLD-101233","2025-04-25","2080","880","1370","0","0","0","0","11830","13150"
"BLD-101234","2025-08-06","980","960","0","0","0","1820","0","7830","8250"
"BLD-101235","2025-01-08","900","910","0","380","0","0","0","5480","5760"
"BLD-101236","2024-11-12","860","780","940","0","0","2690","0","8540","9190"
"BLD-101236","2025-01-01","700","1200","0","0","0","2060","0","7380","7750"
"BLD-101237","2023-01-08","780","790","0","0","0","2000","0","6480","7020"
"BLD-101237","2024-01-01","790","940","0","0","0","0","0","4740","4980"
"BLD-101238","2024-08-25","860","770","810","0","0","0","0","5490","5980"
"BLD-101238","2025-01-01","870","1200","0","0","0","3140","0","8390","9380"
"BLD-101239","2025-12-11","1590","730","0","0","0","6150","0","14680","16810"
"BLD-101240","2023-10-12","940","840","0","0","0","0","0","5010","5560"
"BLD-101240","2024-01-01","700","740","180","140","0","460","0","5670","6040"
"BLD-101240","2025-01-01","1050","630","660","0","0","2720","0","8930","9650"
"BLD-101241","2025-05-18","3190","1080","0","0","460","8700","0","28150","32320"
"BLD-101242","2025-03-04","800","670","0","0","0","2910","0","8020","8800"
"BLD-101243","2023-01-14","2690","970","0","0","0","0","0","13680","14830"
"BLD-101243","2024-01-01","2710","1010","630","340","0","0","0","15290","17310"
"BLD-101244","2025-03-21","980","810","0","0","0","0","0","5940","6610"
"BLD-101245","2023-11-26","1400","890","0","160","0","0","0","7340","8400"
"BLD-101245","2024-01-01","1040","680","0","0","0","3990","0","10860","12260"
"BLD-101245","2025-01-01","1380","760","0","400","0","0","0","8130","9280"
"BLD-101246","2023-04-24","810","1100","0","0","0","0","0","4740","5160"
"BLD-101246","2024-01-01","830","910","1210","0","0","2600","0","8610","9780"
"BLD-101246","2025-01-01","930","1040","910","0","0","0","0","6060","6380"
"BLD-101247","2025-01-20","5750","1170","0","0","80","0","0","30120","34210"
"BLD-101248","2025-10-12","1170","1070","0","0","0","0","0","6270","7050"
"BLD-101249","2025-08-12","760","1090","0","0","0","920","0","6400","6830"
"BLD-101250","2025-01-01","3440","670","1060","0","0","13510","0","32800","36350"
"BLD-101251","2024-09-13","2980","1140","0","0","0","0","0","16900","18200"
"BLD-101251","2025-01-01","2750","910","350","140","0","0","0","16620","19030"
"BLD-101252","2023-09-17","3740","700","0","260","350","0","0","18200","20060"
"BLD-101252","2024-01-01","3460","1200","0","220","300","0","0","18940","21470"
"BLD-101252","2025-01-01","3840","750","0","0","690","0","0","19530","21620"
"BLD-101253","2024-10-08","2240","890","0","0","0","3850","0","15200","16420"
"BLD-101253","2025-01-01","1480","830","0","0","0","0","0","9660","10970"
"BLD-101254","2024-06-10","730","770","110","0","0","0","0","5150","5720"
"BLD-101254","2025-01-01","890","690","0","0","0","470","0","5680","6420"
"BLD-101255","2025-07-07","3250","830","0","0","0","0","0","14910","17020"
"BLD-101256","2023-01-23","1370","920","1010","0","0","1970","0","10050","10620"
"BLD-101256","2024-01-01","980","980","0","0","0","1680","0","8010","9120"
"BLD-101256","2025-01-01","1080","960","0","0","0","3460","0","10790","11660"
"BLD-101257","2023-05-11","2370","1150","0","60","0","0","0","13700","15160"
"BLD-101257","2024-01-01","2080","840","0","0","0","7060","0","19600","21830"
"BLD-101257","2025-01-01","2280","960","1070","0","0","0","0","14690","16690"
"BLD-101258","2025-03-07","910","820","0","0","0","1640","0","6520","7400"
"BLD-101259","2025-10-11","4610","1110","890","120","1270","0","0","24670","28080"
"BLD-101260","2023-07-13","1100","750","0","0","0","0","130","7150","7640"
"BLD-101260","2024-01-01","1160","700","0","0","0","4170","270","11360","12130"
"BLD-101260","2025-01-01","1500","1020","0","0","0","2090","260","10040","11370"
"BLD-101261","2025-02-04","2360","660","160","0","0","7700","0","19430","21040"
"BLD-101262","2023-02-02","1240","730","520","70","0","0","0","8540","9770"
"BLD-101262","2024-01-01","1530","950","0","0","0","0","0","8250","8790"
"BLD-101262","2025-01-01","1970","890","0","0","0","0","0","9620","10890"
"BLD-101263","2025-12-20","3680","620","0","0","0","0","0","17560","18560"
"BLD-101264","2024-03-24","2550","1000","0","0","0","10950","0","25800","29320"
"BLD-101264","2025-01-01","3490","840","930","0","0","12100","0","30380","34490"
"BLD-101265","2023-02-25","3780","980","0","0","40","3960","500","28000","30760"
"BLD-101265","2024-01-01","4880","860","870","0","200","9650","270","33750","38460"
"BLD-101265","2025-01-01","5960","990","0","0","1350","0","30","29080","31620"
"BLD-101266","2023-09-15","860","660","0","0","0","920","0","6640","7350"
"BLD-101267","2025-10-23","830","940","340","0","0","0","0","5490","5940"
"BLD-101268","2024-12-13","1140","1180","0","0","0","2040","0","8200","8940"
"BLD-101268","2025-01-01","1060","1180","950","0","0","0","0","6920","7910"
"BLD-101269","2023-03-15","750","890","1180","0","0","1290","0","7160","7780"
"BLD-101269","2024-01-01","730","1090","0","0","0","0","0","4960","5670"
"BLD-101269","2025-01-01","630","870","840","0","0","1190","0","6580","6930"
"BLD-101270","2024-01-17","3200","640","0","0","1000","0","0","19980","21980"
"BLD-101270","2025-01-01","2960","1090","0","0","380","0","0","18720","20720"
"BLD-101271","2025-03-05","810","1140","0","0","0","1380","0","6800","7690"
"BLD-101272","2023-06-18","1090","620","1140","0","0","0","0","6960","7480"
"BLD-101272","2024-01-01","1130","1180","620","0","0","4390","0","12020","13130"
"BLD-101273","2025-02-15","700","1150","0","0","0","1370","0","6230","6800"
"BLD-101274","2024-09-26","4170","820","0","0","20","12020","0","34520","38530"
"BLD-101274","2025-01-01","4910","690","1460","0","440","3790","0","29730","33570"
"BLD-101275","2023-10-22","940","1020","1320","100","0","0","0","6990","8010"
"BLD-101275","2024-01-01","750","1000","470","0","0","0","0","5770","6620"
"BLD-101275","2025-01-01","950","630","0","0","0","0","0","5720","6220"
"BLD-101276","2025-10-16","950","1060","0","0","0","0","450","6440","6830"
"BLD-101277","2025-09-19","1090","850","810","0","0","4110","0","11800","13380"
"BLD-101278","2025-10-27","1400","1170","0","50","0","2810","0","10110","11010"
"BLD-101279","2024-02-16","3490","1140","400","0","290","15630","0","36970","42190"
"BLD-101279","2025-01-01","3780","740","1460","300","90","1190","0","24300","25670"
"BLD-101280","2025-02-05","1710","990","1090","0","0","4420","0","14680","16690"
"BLD-101281","2023-06-26","1050","620","300","0","0","2820","0","9010","9930"
"BLD-101281","2024-01-01","860","610","0","0","0","3580","0","9250","9860"
"BLD-101281","2025-01-01","1070","950","520","230","0","0","0","7130","8160"
"BLD-101282","2024-01-11","1560","800","0","0","0","0","0","7850","8970"
"BLD-101282","2025-01-01","1300","770","1010","0","0","3950","0","12160","13530"
"BLD-101283","2024-01-05","1500","1180","0","0","0","4910","0","12770","14550"
"BLD-101283","2025-01-01","1410","1020","790","0","0","0","0","9150","10020"
"BLD-101284","2023-06-21","710","690","520","0","0","1400","0","6520","7170"
"BLD-101284","2024-01-01","780","600","910","0","0","1330","0","6930","7420"
"BLD-101285","2024-04-01","1120","1020","0","0","0","3100","0","9590","10790"
"BLD-101285","2025-01-01","1190","800","0","0","0","1950","0","8740","9710"
"BLD-101286","2024-03-24","1040","780","0","190","0","0","0","5840","6240"
"BLD-101286","2025-01-01","1070","880","0","0","0","3700","0","9650","10770"
"BLD-101287","2024-07-17","910","1060","0","0","0","3180","0","9170","10460"
"BLD-101287","2025-01-01","1270","910","840","0","0","3240","0","10950","11660"
"BLD-101288","2025-08-09","1650","740","830","0","0","3520","0","12480","14230"
"BLD-101289","2023-01-22","4380","930","0","0","200","19300","0","44360","47070"
"BLD-101289","2024-01-01","5880","860","0","0","360","0","0","28750","30250"
"BLD-101290","2024-11-25","1340","820","260","0","0","1350","0","8920","10100"
"BLD-101290","2025-01-01","1230","900","30","0","0","1900","0","9560","10430"
"BLD-101291","2023-11-05","1670","770","0","0","0","2590","0","13030","14310"
"BLD-101291","2024-01-01","2390","1030","1160","0","0","2450","0","15600","16890"
"BLD-101291","2025-01-01","2110","1090","0","0","0","6320","0","17470","18470"
"BLD-101292","2024-06-16","8220","640","0","300","2170","0","0","41050","43360"
"BLD-101292","2025-01-01","8200","1190","890","200","1710","21010","0","66050","75790"
"BLD-101293","2025-06-10","1970","1200","50","0","0","6850","0","19060","20180"
"BLD-101294","2023-02-10","1150","1130","0","0","0","0","0","7500","8510"
"BLD-101294","2024-01-01","1580","820","150","380","0","0","0","8220","9050"
"BLD-101294","2025-01-01","1530","1000","0","60","0","0","0","8570","9600"
"BLD-101295","2025-02-07","820","900","0","0","0","2040","0","6820","7600"
"BLD-101296","2023-10-04","1150","1140","0","340","0","0","0","7340","7720"
"BLD-101296","2024-01-01","1250","1010","0","0","0","2570","0","10150","11570"
"BLD-101296","2025-01-01","1320","1040","0","0","0","3170","0","10970","12470"
"BLD-101297","2024-04-05","8520","1040","0","0","1320","15110","0","57790","63040"
"BLD-101297","2025-01-01","7390","680","920","0","2070","24140","0","63780","67460"
"BLD-101298","2024-12-14","750","1170","0","20","0","0","0","5180","5530"
"BLD-101298","2025-01-01","860","630","0","170","0","0","0","5230","5620"
"BLD-101299","2023-02-10","3900","770","0","0","1320","0","0","20950","22500"
"BLD-101299","2024-01-01","3650","710","0","0","200","7030","0","25010","27340"
"BLD-101299","2025-01-01","4390","1010","10","0","20","0","0","20620","22740"
"BLD-101300","2023-03-12","1640","1050","0","290","0","0","0","8630","9450"
"BLD-101301","2023-01-08","830","670","0","0","0","0","0","4940","5450"
"BLD-101302","2023-08-13","1390","960","1280","0","0","1460","0","11870","13260"
"BLD-101302","2024-01-01","1670","620","0","0","0","660","0","8770","9300"
"BLD-101302","2025-01-01","1800","1100","190","310","0","4860","0","15820","16980"
"BLD-101303","2025-03-03","860","730","0","0","0","2200","0","7360","8110"
"BLD-101304","2023-05-15","3460","980","0","0","690","7290","0","27950","32030"
"BLD-101304","2024-01-01","2740","800","0","0","110","1070","0","18290","19890"
"BLD-101304","2025-01-01","4080","900","0","220","50","3670","0","25560","28680"
"BLD-101305","2023-12-18","1990","1100","510","0","0","4170","0","15980","18070"
"BLD-101305","2024-01-01","2110","960","0","0","0","0","0","13180","14790"
"BLD-101305","2025-01-01","2260","640","980","0","0","9780","0","24410","27830"
"BLD-101306","2023-03-17","1180","880","0","300","0","1160","0","8730","9750"
"BLD-101306","2024-01-01","1180","640","0","0","0","4310","0","11440","12940"
"BLD-101306","2025-01-01","1420","700","0","0","0","5560","0","13410","14560"
"BLD-101307","2024-12-14","11080","610","0","300","1130","6910","0","58450","62160"
"BLD-101307","2025-01-01","9760","940","1020","0","3690","14120","0","67220","77120"
"BLD-101308","2023-03-24","5370","970","0","0","440","0","0","27360","31030"
"BLD-101308","2024-01-01","4780","780","0","70","1240","0","0","23450","25800"
"BLD-101308","2025-01-01","3800","1160","0","0","1480","430","0","24030","27570"
"BLD-101309","2025-07-08","3370","780","0","0","960","0","0","19070","20510"
"BLD-101310","2023-09-14","2720","1140","0","0","0","820","0","13980","14750"
"BLD-101310","2024-01-01","2970","880","790","0","0","8720","0","23760","26480"
"BLD-101310","2025-01-01","2290","1100","1000","0","0","6210","0","20460","22270"
"BLD-101311","2024-05-12","1140","720","0","0","0","10","0","7440","8040"
"BLD-101311","2025-01-01","1540","920","0","0","0","0","0","8430","9040"
"BLD-101312","2025-01-15","2120","640","420","30","0","400","0","14050","15240"
"BLD-101313","2023-02-23","2060","820","0","150","0","4920","0","17910","20050"
"BLD-101313","2024-01-01","1950","1130","0","0","0","0","0","12570","13880"
"BLD-101313","2025-01-01","1980","1000","0","20","0","5430","0","17570","18750"
"BLD-101314","2025-07-22","3930","1070","0","0","620","1920","0","21540","22650"
"BLD-101315","2024-06-27","1170","920","640","0","0","0","0","8550","9580"
"BLD-101316","2025-10-10","1380","1130","1200","0","0","0","0","8910","9500"
"BLD-101317","2024-12-27","1100","610","350","0","0","0","0","5900","6490"
"BLD-101317","2025-01-01","1070","1010","30","0","0","1270","0","7620","8350"
"BLD-101318","2023-11-13","790","670","0","0","0","0","0","4600","5160"
"BLD-101318","2024-01-01","720","1130","0","0","0","0","0","5220","5790"
"BLD-101318","2025-01-01","710","1070","0","0","0","2220","0","7380","8420"
"BLD-101319","2023-10-25","750","1100","0","0","0","1220","0","5890","6710"
"BLD-101319","2024-01-01","720","820","0","0","0","1860","0","6470","7080"
"BLD-101319","2025-01-01","750","840","0","0","0","0","0","5100","5550"
"BLD-101320","2024-03-23","750","1030","0","0","0","890","20","5770","6620"
"BLD-101320","2025-01-01","1020","690","200","0","0","240","150","5830","6360"
"BLD-101321","2024-03-02","3340","1180","1400","0","0","0","0","17810","18810"
"BLD-101321","2025-01-01","2780","1050","1200","0","0","320","0","18980","21620"
"BLD-101322","2024-03-20","1170","640","0","0","0","0","0","6160","6560"
"BLD-101323","2024-09-11","1370","700","590","0","0","3600","0","11230","11950"
"BLD-101323","2025-01-01","1690","1030","610","100","0","0","0","9240","10120"
"BLD-101324","2023-03-26","1050","1130","0","350","0","0","0","6190","6620"
"BLD-101325","2024-06-23","1320","840","750","0","0","0","0","8890","9490"
"BLD-101326","2023-09-10","1530","1030","0","0","0","5560","0","14380","15570"
"BLD-101326","2024-01-01","1850","1020","940","0","0","230","0","10510","11420"
"BLD-101326","2025-01-01","1890","660","780","0","0","6480","0","16740","19090"
"BLD-101327","2024-08-10","1440","1030","0","70","0","4550","0","12170","13590"
"BLD-101327","2025-01-01","1120","890","1350","0","0","2760","0","11510","13010"
"BLD-101328","2025-07-15","4220","620","0","0","320","100","0","20640","22260"
"BLD-101329","2024-08-03","660","1000","0","0","0","0","0","4900","5390"
"BLD-101329","2025-01-01","910","890","0","0","0","2590","0","7650","8150"
"BLD-101330","2023-05-16","1310","980","1080","0","0","470","0","8720","9860"
"BLD-101330","2024-01-01","1400","1140","1500","340","0","0","0","9350","10710"
"BLD-101330","2025-01-01","1320","1030","0","0","0","0","0","7010","7390"
"BLD-101331","2025-10-22","830","1110","0","0","0","3310","0","9050","9510"
"BLD-101332","2024-07-25","910","1080","0","0","0","1460","0","7730","8490"
"BLD-101332","2025-01-01","1140","1000","1190","0","0","410","0","8830","9970"
"BLD-101333","2025-12-11","890","1060","1490","0","0","0","0","7050","8010"
"BLD-101334","2024-10-05","2040","750","0","0","0","3080","0","12900","14200"
"BLD-101334","2025-01-01","1440","1000","0","0","0","0","0","8590","9590"
"BLD-101335","2023-08-04","1740","640","0","390","0","5140","0","14960","16140"
"BLD-101335","2024-01-01","1760","610","0","10","0","0","0","11050","12300"
"BLD-101335","2025-01-01","1560","1080","560","0","0","0","0","10440","11040"
"BLD-101336","2025-01-20","970","730","0","0","0","840","0","6000","6880"
"BLD-101337","2024-08-07","1830","790","550","0","0","4740","0","14340","15840"
"BLD-101337","2025-01-01","1720","610","500","0","0","1930","0","11830","13220"
"BLD-101338","2023-05-05","1480","780","540","260","0","0","0","9540","10260"
"BLD-101338","2024-01-01","1580","1040","0","0","0","0","0","8770","9550"
"BLD-101338","2025-01-01","1560","960","780","250","0","4160","0","15230","16980"
"BLD-101339","2023-11-21","1750","940","0","0","0","0","0","9760","11150"
"BLD-101339","2024-01-01","1980","1130","0","0","0","1530","0","12850","14240"
"BLD-101339","2025-01-01","2450","1130","0","0","0","0","0","12940","14750"
"BLD-101340","2023-04-05","590","1000","0","0","0","0","0","4460","5050"
"BLD-101340","2024-01-01","840","610","0","0","0","2030","0","6670","7400"
"BLD-101341","2023-08-04","2770","1090","590","0","0","0","0","16760","19110"
"BLD-101341","2024-01-01","3060","1170","260","0","0","0","0","15110","16340"
"BLD-101341","2025-01-01","3160","980","0","0","0","3640","0","20650","22960"
"BLD-101342","2024-09-19","1330","920","0","0","0","0","0","8150","9340"
"BLD-101342","2025-01-01","1440","870","770","0","0","1150","0","11410","12920"
"BLD-101343","2025-07-02","1010","930","0","0","0","0","0","6640","7510"
"BLD-101344","2023-06-08","640","670","0","0","0","910","0","5090","5370"
"BLD-101344","2024-01-01","670","1200","0","0","0","0","0","4860","5450"
"BLD-101344","2025-01-01","820","660","0","260","0","0","0","5110","5710"
"BLD-101345","2023-01-21","1140","690","0","0","0","0","0","6680","7430"
"BLD-101345","2024-01-01","1390","850","990","0","0","2550","0","11060","11930"
"BLD-101346","2024-09-01","3570","880","200","0","0","9630","0","26810","30520"
"BLD-101346","2025-01-01","3180","1100","0","0","0","0","0","16260","18490"
"BLD-101347","2023-06-08","1220","1150","1070","80","0","4370","0","13480","14490"
"BLD-101347","2024-01-01","2090","1010","0","0","0","3590","0","13690","15540"
"BLD-101347","2025-01-01","1530","1110","1310","0","0","5590","0","15410","16820"
"BLD-101348","2023-04-01","790","660","0","0","0","0","0","4920","5590"
"BLD-101348","2024-01-01","900","700","0","0","0","0","0","5220","5980"
"BLD-101348","2025-01-01","1000","720","0","0","0","0","0","5680","6460"
"BLD-101349","2024-10-05","1430","930","1210","0","0","0","700","10540","11380"
"BLD-101349","2025-01-01","2090","700","0","0","0","1120","470","11450","12410"
"BLD-101350","2025-02-16","2070","1060","380","0","0","5030","0","18900","21380"
"BLD-101351","2025-03-08","1250","1110","330","310","0","0","0","8710","9450"
"BLD-101352","2024-09-25","2230","880","0","0","0","7010","0","20720","23150"
"BLD-101352","2025-01-01","2990","890","380","0","0","4720","0","21330","23650"
"BLD-101353","2024-06-25","2640","1040","1140","0","0","0","780","15700","16850"
"BLD-101353","2025-01-01","3070","880","0","0","0","6070","60","21300","22910"
"BLD-101354","2023-05-26","1570","1030","0","0","0","3540","0","11560","13140"
"BLD-101354","2024-01-01","1460","920","0","0","0","1070","0","9210","9900"
"BLD-101354","2025-01-01","1340","690","1260","0","0","0","0","8830","9280"
"BLD-101355","2024-09-15","600","620","0","320","0","730","670","5930","6530"
"BLD-101355","2025-01-01","860","940","0","0","0","2770","510","8300","9520"
"BLD-101356","2024-07-18","1510","840","610","0","0","0","0","8710","9730"
"BLD-101356","2025-01-01","1490","840","0","200","0","0","0","8560","9260"
"BLD-101357","2023-01-06","830","1140","410","0","0","1390","0","7270","7960"
"BLD-101357","2024-01-01","960","1160","0","0","0","0","0","5790","6150"
"BLD-101357","2025-01-01","1230","640","0","0","0","2450","0","8470","9110"
"BLD-101358","2024-09-07","4100","640","880","250","990","10390","0","30990","32890"
"BLD-101358","2025-01-01","3170","770","0","0","730","0","0","19830","21360"
"BLD-101359","2024-11-26","2540","810","0","310","0","0","0","13030","14690"
"BLD-101359","2025-01-01","2540","830","740","0","0","10220","0","24820","27820"
"BLD-101360","2024-02-26","3050","860","780","0","0","3340","0","19820","21240"
"BLD-101360","2025-01-01","3290","980","1490","0","0","9880","0","27550","31000"
"BLD-101361","2023-12-14","850","670","0","0","0","0","0","4560","5080"
"BLD-101361","2024-01-01","810","1030","0","380","0","940","0","5990","6790"
"BLD-101361","2025-01-01","830","1120","150","0","0","0","0","5370","6130"
"BLD-101362","2024-08-14","1270","790","380","110","0","4570","0","12440","13310"
"BLD-101362","2025-01-01","1510","1030","30","0","0","0","0","8710","9550"
"BLD-101363","2024-05-14","840","630","0","0","0","0","0","4940","5570"
"BLD-101363","2025-01-01","950","1010","0","0","0","190","0","5420","6050"
"BLD-101364","2025-12-12","3650","800","0","140","1290","0","0","22820","25640"
"BLD-101365","2025-03-07","1480","850","690","0","0","0","0","8430","9500"
"BLD-101366","2023-01-24","2550","790","0","360","0","1050","0","16600","18530"
"BLD-101367","2025-05-01","890","700","0","0","0","0","0","5530","5930"
"BLD-101368","2025-06-02","690","1040","0","0","0","0","0","5070","5610"
"BLD-101369","2023-05-18","3230","1100","0","330","1010","8680","0","27040","29810"
"BLD-101369","2024-01-01","3510","610","1370","0","1050","0","0","22160","25070"
"BLD-101369","2025-01-01","3980","920","40","0","1210","4950","0","24420","27360"
"BLD-101370","2023-01-15","3580","710","100","0","1130","10600","0","31990","34270"
"BLD-101370","2024-01-01","4790","710","0","40","460","0","0","24610","26030"
"BLD-101370","2025-01-01","4040","690","0","0","210","6280","0","28420","32650"
"BLD-101371","2023-04-21","4590","870","0","0","1140","9290","0","31360","35980"
"BLD-101371","2024-01-01","3300","1190","170","0","230","0","0","18530","20120"
"BLD-101371","2025-01-01","4300","1110","870","0","430","9320","0","33450","36840"
"BLD-101372","2024-12-19","1040","1190","1500","0","0","0","0","8510","9220"
