"employee_id","grade","position","base_salary","currency","salary_effective_date"
"BLD-101133","G10","Manager - Finance","14740","EGP","2025-03-08"
"BLD-101134","G1","Technician - People & Culture","2750","QAR","2023-07-06"
"BLD-101134","G1","Technician - People & Culture","3330","QAR","2024-01-01"
"BLD-101135","G3","Associate - R&D","4620","QAR","2025-02-20"
"BLD-101136","G10","Senior Manager - Corporate & Executive Office","14010","QAR","2025-08-21"
"BLD-101137","G3","Technician - Production","3740","EGP","2023-07-04"
"BLD-101137","G3","Technician - Production","4030","EGP","2024-01-01"
"BLD-101137","G3","Technician - Production","4440","EGP","2025-01-01"
"BLD-101138","G7","Supervisor - Farm Operations","7690","QAR","2023-03-07"
"BLD-101138","G7","Supervisor - Farm Operations","8180","QAR","2024-01-01"
"BLD-101138","G7","Supervisor - Farm Operations","8560","QAR","2025-01-01"
"BLD-101139","G4","Associate - People & Culture","4870","QAR","2023-02-16"
"BLD-101139","G4","Associate - People & Culture","4460","QAR","2024-01-01"
"BLD-101139","G4","Associate - People & Culture","5240","QAR","2025-01-01"
"BLD-101140","G3","Associate - IT & Digital","3870","QAR","2025-11-27"
"BLD-101141","G8","Supervisor - Quality Assurance & Food Safety","8880","EGP","2023-01-21"
"BLD-101141","G8","Supervisor - Quality Assurance & Food Safety","10330","EGP","2024-01-01"
"BLD-101141","G8","Supervisor - Quality Assurance & Food Safety","10010","EGP","2025-01-01"
"BLD-101142","G5","Associate - Procurement","4900","QAR","2023-07-01"
"BLD-101142","G5","Associate - Procurement","5760","QAR","2024-01-01"
"BLD-101143","G11","Manager - Corporate & Executive Office","17840","QAR","2025-04-03"
"BLD-101144","G1","Coordinator - Quality Assurance & Food Safety","3110","QAR","2025-08-08"
"BLD-101145","G3","Operator - Marketing","3700","QAR","2023-10-03"
"BLD-101145","G3","Operator - Marketing","3790","QAR","2024-01-01"
"BLD-101145","G3","Operator - Marketing","3920","QAR","2025-01-01"
"BLD-101146","G3","Officer - Engineering & Maintenance","4480","QAR","2025-03-19"
"BLD-101147","G13","Head of Department - IT & Digital","30120","QAR","2024-09-13"
"BLD-101147","G13","Head of Department - IT & Digital","32020","QAR","2025-01-01"
"BLD-101148","G9","Team Lead - Corporate & Executive Office","11520","QAR","2023-04-10"
"BLD-101148","G9","Team Lead - Corporate & Executive Office","11550","QAR","2024-01-01"
"BLD-101148","G9","Team Lead - Corporate & Executive Office","11220","QAR","2025-01-01"
"BLD-101149","G8","Senior Officer - People & Culture","9560","QAR","2025-03-10"
"BLD-101150","G10","Manager - IT & Digital","15620","QAR","2023-01-12"
"BLD-101150","G10","Manager - IT & Digital","14090","QAR","2024-01-01"
"BLD-101150","G10","Manager - IT & Digital","16810","QAR","2025-01-01"
"BLD-101151","G9","Senior Technician - Finance","11980","EGP","2025-04-03"
"BLD-101152","G4","Operator - Production","4250","QAR","2024-09-18"
"BLD-101152","G4","Operator - Production","5160","QAR","2025-01-01"
"BLD-101153","G7","Specialist - People & Culture","7570","QAR","2024-02-02"
"BLD-101153","G7","Specialist - People & Culture","7950","QAR","2025-01-01"
"BLD-101154","G11","Senior Manager - Production","20880","QAR","2025-02-04"
"BLD-101155","G1","Technician - Supply Chain & Logistics","3120","QAR","2025-06-10"
"BLD-101156","G1","Coordinator - Farm Operations","3180","QAR","2025-01-16"
"BLD-101157","G6","Senior Officer - Farm Operations","6580","QAR","2024-07-26"
"BLD-101157","G6","Senior Officer - Farm Operations","7610","QAR","2025-01-01"
"BLD-101158","G9","Senior Technician - Sales & Distribution","12870","QAR","2024-01-12"
"BLD-101158","G9","Senior Technician - Sales & Distribution","12950","QAR","2025-01-01"
"BLD-101159","G4","Coordinator - R&D","4610","QAR","2024-10-09"
"BLD-101159","G4","Coordinator - R&D","5130","QAR","2025-01-01"
"BLD-101160","G10","Assistant Manager - Supply Chain & Logistics","15510","QAR","2023-08-08"
"BLD-101160","G10","Assistant Manager - Supply Chain & Logistics","16950","QAR","2024-01-01"
"BLD-101160","G10","Assistant Manager - Supply Chain & Logistics","13780","QAR","2025-01-01"
"BLD-101161","G7","Senior Officer - Engineering & Maintenance","8680","QAR","2024-11-03"
"BLD-101161","G7","Senior Officer - Engineering & Maintenance","7370","QAR","2025-01-01"
"BLD-101162","G3","Associate - IT & Digital","3830","QAR","2023-05-23"
"BLD-101162","G3","Associate - IT & Digital","4040","QAR","2024-01-01"
"BLD-101162","G3","Associate - IT & Digital","4330","QAR","2025-01-01"
"BLD-101163","G7","Senior Technician - Quality Assurance & Food Safety","7960","QAR","2025-04-03"
"BLD-101164","G9","Senior Technician - People & Culture","12670","QAR","2023-09-05"
"BLD-101164","G9","Senior Technician - People & Culture","12200","QAR","2024-01-01"
"BLD-101165","G6","Specialist - Corporate & Executive Office","6140","QAR","2023-10-17"
"BLD-101165","G6","Specialist - Corporate & Executive Office","6890","QAR","2024-01-01"
"BLD-101165","G6","Specialist - Corporate & Executive Office","6930","QAR","2025-01-01"
"BLD-101166","G3","Associate - Farm Operations","4350","QAR","2024-04-05"
"BLD-101167","G11","Assistant Manager - Marketing","16280","QAR","2023-08-08"
"BLD-101167","G11","Assistant Manager - Marketing","18380","QAR","2024-01-01"
"BLD-101168","G2","Officer - Farm Operations","3420","QAR","2023-10-06"
"BLD-101168","G2","Officer - Farm Operations","3910","QAR","2024-01-01"
"BLD-101168","G2","Officer - Farm Operations","4070","QAR","2025-01-01"
"BLD-101169","G3","Officer - IT & Digital","4290","QAR","2024-12-22"
"BLD-101169","G3","Officer - IT & Digital","4570","QAR","2025-01-01"
"BLD-101170","G1","Technician - Procurement","3600","QAR","2025-08-19"
"BLD-101171","G1","Coordinator - Procurement","3150","QAR","2025-08-15"
"BLD-101172","G7","Specialist - IT & Digital","7320","QAR","2023-01-03"
"BLD-101172","G7","Specialist - IT & Digital","8320","QAR","2024-01-01"
"BLD-101172","G7","Specialist - IT & Digital","8850","QAR","2025-01-01"
"BLD-101173","G5","Officer - Production","5170","QAR","2023-01-26"
"BLD-101173","G5","Officer - Production","5000","QAR","2024-01-01"
"BLD-101174","G5","Coordinator - Procurement","6080","QAR","2025-10-21"
"BLD-101175","G4","Officer - Procurement","4640","QAR","2023-09-09"
"BLD-101175","G4","Officer - Procurement","5080","QAR","2024-01-01"
"BLD-101176","G4","Associate - Quality Assurance & Food Safety","4840","QAR","2023-03-07"
"BLD-101176","G4","Associate - Quality Assurance & Food Safety","5020","QAR","2024-01-01"
"BLD-101176","G4","Associate - Quality Assurance & Food Safety","5230","QAR","2025-01-01"
"BLD-101177","G2","Operator - Engineering & Maintenance","3420","QAR","2024-02-17"
"BLD-101177","G2","Operator - Engineering & Maintenance","4010","QAR","2025-01-01"
"BLD-101178","G11","Assistant Manager - Corporate & Executive Office","21720","QAR","2025-08-08"
"BLD-101179","G6","Senior Officer - Marketing","6500","QAR","2023-10-22"
"BLD-101179","G6","Senior Officer - Marketing","6030","QAR","2024-01-01"
"BLD-101179","G6","Senior Officer - Marketing","7370","QAR","2025-01-01"
"BLD-101180","G9","Senior Technician - Finance","10420","QAR","2023-07-23"
"BLD-101181","G1","Associate - Sales & Distribution","3110","QAR","2024-02-12"
"BLD-101181","G1","Associate - Sales & Distribution","3440","QAR","2025-01-01"
"BLD-101182","G1","Operator - IT & Digital","3200","QAR","2023-10-08"
"BLD-101182","G1","Operator - IT & Digital","2980","QAR","2024-01-01"
"BLD-101182","G1","Operator - IT & Digital","3670","QAR","2025-01-01"
"BLD-101183","G7","Supervisor - Farm Operations","7260","QAR","2024-06-02"
"BLD-101183","G7","Supervisor - Farm Operations","9150","QAR","2025-01-01"
"BLD-101184","G2","Technician - People & Culture","3570","EGP","2025-05-09"
"BLD-101185","G7","Senior Technician - Production","8020","EGP","2023-04-15"
"BLD-101185","G7","Senior Technician - Production","7460","EGP","2024-01-01"
"BLD-101185","G7","Senior Technician - Production","8810","EGP","2025-01-01"
"BLD-101186","G8","Specialist - Finance","10230","EGP","2024-09-04"
"BLD-101186","G8","Specialist - Finance","10830","EGP","2025-01-01"
"BLD-101187","G3","Assistant - Finance","3930","QAR","2024-10-16"
"BLD-101188","G5","Operator - Quality Assurance & Food Safety","5080","QAR","2023-09-17"
"BLD-101188","G5","Operator - Quality Assurance & Food Safety","5910","QAR","2024-01-01"
"BLD-101189","G3","Coordinator - Production","3620","QAR","2024-07-20"
"BLD-101189","G3","Coordinator - Production","4630","QAR","2025-01-01"
"BLD-101190","G2","Assistant - People & Culture","3700","QAR","2024-06-03"
"BLD-101191","G4","Technician - IT & Digital","4420","QAR","2023-06-18"
"BLD-101191","G4","Technician - IT & Digital","4670","QAR","2024-01-01"
"BLD-101192","G8","Senior Technician - Corporate & Executive Office","9650","QAR","2025-10-02"
"BLD-101193","G5","Officer - Procurement","4610","QAR","2023-07-08"
"BLD-101193","G5","Officer - Procurement","5400","QAR","2024-01-01"
"BLD-101193","G5","Officer - Procurement","5560","QAR","2025-01-01"
"BLD-101194","G11","Assistant Manager - People & Culture","19780","EGP","2024-07-23"
"BLD-101194","G11","Assistant Manager - People & Culture","22020","EGP","2025-01-01"
"BLD-101195","G4","Assistant - Finance","5190","EGP","2025-03-06"
"BLD-101196","G1","Assistant - Engineering & Maintenance","3270","QAR","2024-01-21"
"BLD-101196","G1","Assistant - Engineering & Maintenance","3350","QAR","2025-01-01"
"BLD-101197","G2","Coordinator - Corporate & Executive Office","3120","QAR","2023-01-14"
"BLD-101197","G2","Coordinator - Corporate & Executive Office","3690","QAR","2024-01-01"
"BLD-101197","G2","Coordinator - Corporate & Executive Office","3370","QAR","2025-01-01"
"BLD-101198","G1","Associate - Marketing","3110","QAR","2025-09-11"
"BLD-101199","G13","Head of Department - IT & Digital","28960","QAR","2025-04-19"
"BLD-101200","G5","Officer - IT & Digital","5260","QAR","2023-02-22"
"BLD-101200","G5","Officer - IT & Digital","4890","QAR","2024-01-01"
"BLD-101201","G6","Senior Technician - Supply Chain & Logistics","6000","QAR","2024-03-17"
"BLD-101201","G6","Senior Technician - Supply Chain & Logistics","6870","QAR","2025-01-01"
"BLD-101202","G3","Coordinator - Supply Chain & Logistics","4370","QAR","2024-09-24"
"BLD-101202","G3","Coordinator - Supply Chain & Logistics","4030","QAR","2025-01-01"
"BLD-101203","G1","Assistant - People & Culture","3010","EGP","2024-11-14"
"BLD-101203","G1","Assistant - People & Culture","3320","EGP","2025-01-01"
"BLD-101204","G2","Coordinator - Supply Chain & Logistics","3900","EGP","2025-09-24"
"BLD-101205","G3","Associate - Farm Operations","3740","QAR","2023-07-04"
"BLD-101205","G3","Associate - Farm Operations","4060","QAR","2024-01-01"
"BLD-101205","G3","Associate - Farm Operations","4540","QAR","2025-01-01"
"BLD-101206","G1","Officer - Quality Assurance & Food Safety","3200","EGP","2023-01-15"
"BLD-101206","G1","Officer - Quality Assurance & Food Safety","2950","EGP","2024-01-01"
"BLD-101206","G1","Officer - Quality Assurance & Food Safety","3430","EGP","2025-01-01"
"BLD-101207","G2","Coordinator - Farm Operations","3360","QAR","2024-09-13"
"BLD-101207","G2","Coordinator - Farm Operations","3870","QAR","2025-01-01"
"BLD-101208","G12","Assistant Manager - R&D","28080","QAR","2024-05-08"
"BLD-101208","G12","Assistant Manager - R&D","23830","QAR","2025-01-01"
"BLD-101209","G4","Operator - R&D","5100","QAR","2024-02-17"
"BLD-101210","G10","Manager - Finance","13570","EGP","2024-09-09"
"BLD-101210","G10","Manager - Finance","17510","EGP","2025-01-01"
"BLD-101211","G1","Operator - People & Culture","3440","QAR","2025-10-02"
"BLD-101212","G6","Senior Technician - R&D","6730","QAR","2023-01-27"
"BLD-101212","G6","Senior Technician - R&D","5740","QAR","2024-01-01"
"BLD-101212","G6","Senior Technician - R&D","7530","QAR","2025-01-01"
"BLD-101213","G3","Operator - Quality Assurance & Food Safety","4320","QAR","2025-05-02"
"BLD-101214","G5","Assistant - R&D","5850","QAR","2024-01-03"
"BLD-101214","G5","Assistant - R&D","5900","QAR","2025-01-01"
"BLD-101215","G11","Assistant Manager - Procurement","19350","QAR","2024-06-07"
"BLD-101215","G11","Assistant Manager - Procurement","20770","QAR","2025-01-01"
"BLD-101216","G2","Operator - Production","3410","EGP","2025-07-08"
"BLD-101217","G6","Supervisor - Production","5930","EGP","2023-12-08"
"BLD-101217","G6","Supervisor - Production","6070","EGP","2024-01-01"
"BLD-101217","G6","Supervisor - Production","6580","EGP","2025-01-01"
"BLD-101218","G8","Supervisor - Sales & Distribution","9200","EGP","2023-12-12"
"BLD-101218","G8","Supervisor - Sales & Distribution","9110","EGP","2024-01-01"
"BLD-101218","G8","Supervisor - Sales & Distribution","9440","EGP","2025-01-01"
"BLD-101219","G10","Assistant Manager - Procurement","14340","QAR","2025-10-03"
"BLD-101220","G11","Manager - Quality Assurance & Food Safety","19990","EGP","2025-03-15"
"BLD-101221","G2","Assistant - R&D","3740","QAR","2025-03-12"
"BLD-101222","G9","Senior Officer - Sales & Distribution","10770","EGP","2024-08-12"
"BLD-101222","G9","Senior Officer - Sales & Distribution","11650","EGP","2025-01-01"
"BLD-101223","G6","Team Lead - IT & Digital","6630","QAR","2025-08-05"
"BLD-101224","G2","Assistant - Farm Operations","3720","QAR","2023-10-17"
"BLD-101224","G2","Assistant - Farm Operations","3580","QAR","2024-01-01"
"BLD-101225","G1","Associate - R&D","3120","QAR","2023-03-02"
"BLD-101225","G1","Associate - R&D","2950","QAR","2024-01-01"
"BLD-101225","G1","Associate - R&D","3580","QAR","2025-01-01"
"BLD-101226","G5","Technician - Finance","5350","QAR","2024-03-23"
"BLD-101227","G7","Specialist - Sales & Distribution","6860","EGP","2023-03-10"
"BLD-101227","G7","Specialist - Sales & Distribution","8490","EGP","2024-01-01"
"BLD-101227","G7","Specialist - Sales & Distribution","7740","EGP","2025-01-01"
"BLD-101228","G3","Technician - Production","4010","EGP","2025-06-07"
"BLD-101229","G5","Associate - Farm Operations","5090","QAR","2023-05-24"
"BLD-101229","G5","Associate - Farm Operations","5850","QAR","2024-01-01"
"BLD-101229","G5","Associate - Farm Operations","5360","QAR","2025-01-01"
"BLD-101230","G3","Assistant - Corporate & Executive Office","3990","QAR","2023-04-14"
"BLD-101230","G3","Assistant - Corporate & Executive Office","4060","QAR","2024-01-01"
"BLD-101230","G3","Assistant - Corporate & Executive Office","4200","QAR","2025-01-01"
"BLD-101231","G11","Senior Manager - Procurement","18630","QAR","2024-01-06"
"BLD-101232","G3","Operator - Farm Operations","4080","QAR","2024-08-15"
"BLD-101232","G3","Operator - Farm Operations","3980","QAR","2025-01-01"
"BLD-101233","G6","Team Lead - IT & Digital","7500","QAR","2025-04-25"
"BLD-101234","G3","Officer - Finance","4070","QAR","2025-08-06"
"BLD-101235","G1","Operator - Farm Operations","3290","QAR","2025-01-08"
"BLD-101236","G1","Coordinator - Supply Chain & Logistics","3270","QAR","2024-11-12"
"BLD-101236","G1","Coordinator - Supply Chain & Logistics","3420","QAR","2025-01-01"
"BLD-101237","G1","Officer - R&D","2910","QAR","2023-01-08"
"BLD-101237","G1","Officer - R&D","3010","QAR","2024-01-01"
"BLD-101238","G1","Associate - People & Culture","3050","QAR","2024-08-25"
"BLD-101238","G1","Associate - People & Culture","3180","QAR","2025-01-01"
"BLD-101239","G6","Specialist - Supply Chain & Logistics","6210","EGP","2025-12-11"
"BLD-101240","G2","Assistant - People & Culture","3230","EGP","2023-10-12"
"BLD-101240","G2","Assistant - People & Culture","3450","EGP","2024-01-01"
"BLD-101240","G2","Assistant - People & Culture","3870","EGP","2025-01-01"
"BLD-101241","G10","Senior Manager - Supply Chain & Logistics","14720","EGP","2025-05-18"
"BLD-101242","G2","Operator - R&D","3640","QAR","2025-03-04"
"BLD-101243","G8","Supervisor - IT & Digital","10020","QAR","2023-01-14"
"BLD-101243","G8","Supervisor - IT & Digital","10600","QAR","2024-01-01"
"BLD-101244","G3","Operator - Supply Chain & Logistics","4150","EGP","2025-03-21"
"BLD-101245","G5","Officer - Finance","4890","EGP","2023-11-26"
"BLD-101245","G5","Officer - Finance","5150","EGP","2024-01-01"
"BLD-101245","G5","Officer - Finance","5590","EGP","2025-01-01"
"BLD-101246","G1","Operator - Finance","2830","EGP","2023-04-24"
"BLD-101246","G1","Operator - Finance","3060","EGP","2024-01-01"
"BLD-101246","G1","Operator - Finance","3180","EGP","2025-01-01"
"BLD-101247","G12","Senior Manager - Farm Operations","23120","QAR","2025-01-20"
"BLD-101248","G3","Officer - R&D","4030","QAR","2025-10-12"
"BLD-101249","G2","Associate - Finance","3630","QAR","2025-08-12"
"BLD-101250","G9","Specialist - Engineering & Maintenance","14120","QAR","2025-01-01"
"BLD-101251","G9","Supervisor - Corporate & Executive Office","12780","QAR","2024-09-13"
"BLD-101251","G9","Supervisor - Corporate & Executive Office","12470","QAR","2025-01-01"
"BLD-101252","G10","Assistant Manager - Marketing","13150","QAR","2023-09-17"
"BLD-101252","G10","Assistant Manager - Marketing","13760","QAR","2024-01-01"
"BLD-101252","G10","Assistant Manager - Marketing","14250","QAR","2025-01-01"
"BLD-101253","G7","Team Lead - Engineering & Maintenance","8220","QAR","2024-10-08"
"BLD-101253","G7","Team Lead - Engineering & Maintenance","7350","QAR","2025-01-01"
"BLD-101254","G1","Assistant - Farm Operations","3540","QAR","2024-06-10"
"BLD-101254","G1","Assistant - Farm Operations","3630","QAR","2025-01-01"
"BLD-101255","G8","Specialist - Quality Assurance & Food Safety","10830","EGP","2025-07-07"
"BLD-101256","G4","Operator - Corporate & Executive Office","4780","QAR","2023-01-23"
"BLD-101256","G4","Operator - Corporate & Executive Office","4370","QAR","2024-01-01"
"BLD-101256","G4","Operator - Corporate & Executive Office","5290","QAR","2025-01-01"
"BLD-101257","G8","Senior Officer - Corporate & Executive Office","10120","QAR","2023-05-11"
"BLD-101257","G8","Senior Officer - Corporate & Executive Office","9620","QAR","2024-01-01"
"BLD-101257","G8","Senior Officer - Corporate & Executive Office","10380","QAR","2025-01-01"
"BLD-101258","G1","Technician - Farm Operations","3150","QAR","2025-03-07"
"BLD-101259","G10","Manager - Quality Assurance & Food Safety","16670","QAR","2025-10-11"
"BLD-101260","G5","Coordinator - Sales & Distribution","5170","QAR","2023-07-13"
"BLD-101260","G5","Coordinator - Sales & Distribution","5060","QAR","2024-01-01"
"BLD-101260","G5","Coordinator - Sales & Distribution","5170","QAR","2025-01-01"
"BLD-101261","G7","Specialist - Procurement","8550","QAR","2025-02-04"
"BLD-101262","G6","Specialist - Quality Assurance & Food Safety","5980","EGP","2023-02-02"
"BLD-101262","G6","Specialist - Quality Assurance & Food Safety","5770","EGP","2024-01-01"
"BLD-101262","G6","Specialist - Quality Assurance & Food Safety","6760","EGP","2025-01-01"
"BLD-101263","G9","Senior Technician - Marketing","13260","QAR","2025-12-20"
"BLD-101264","G9","Team Lead - Finance","11300","QAR","2024-03-24"
"BLD-101264","G9","Team Lead - Finance","13020","QAR","2025-01-01"
"BLD-101265","G11","Assistant Manager - Sales & Distribution","18740","QAR","2023-02-25"
"BLD-101265","G11","Assistant Manager - Sales & Distribution","17020","QAR","2024-01-01"
"BLD-101265","G11","Assistant Manager - Sales & Distribution","20750","QAR","2025-01-01"
"BLD-101266","G3","Technician - IT & Digital","4200","QAR","2023-09-15"
"BLD-101267","G1","Assistant - Supply Chain & Logistics","3380","QAR","2025-10-23"
"BLD-101268","G2","Technician - IT & Digital","3840","QAR","2024-12-13"
"BLD-101268","G2","Technician - IT & Digital","3730","QAR","2025-01-01"
"BLD-101269","G1","Associate - Supply Chain & Logistics","3050","EGP","2023-03-15"
"BLD-101269","G1","Associate - Supply Chain & Logistics","3140","EGP","2024-01-01"
"BLD-101269","G1","Associate - Supply Chain & Logistics","3050","EGP","2025-01-01"
"BLD-101270","G10","Assistant Manager - Finance","15140","EGP","2024-01-17"
"BLD-101270","G10","Assistant Manager - Finance","14290","EGP","2025-01-01"
"BLD-101271","G2","Officer - Quality Assurance & Food Safety","3470","EGP","2025-03-05"
"BLD-101272","G4","Assistant - People & Culture","4110","QAR","2023-06-18"
"BLD-101272","G4","Assistant - People & Culture","4700","QAR","2024-01-01"
"BLD-101273","G1","Operator - Production","3010","QAR","2025-02-15"
"BLD-101274","G11","Senior Manager - People & Culture","17490","QAR","2024-09-26"
"BLD-101274","G11","Senior Manager - People & Culture","18440","QAR","2025-01-01"
"BLD-101275","G2","Technician - R&D","3610","QAR","2023-10-22"
"BLD-101275","G2","Technician - R&D","3550","QAR","2024-01-01"
"BLD-101275","G2","Technician - R&D","4140","QAR","2025-01-01"
"BLD-101276","G2","Coordinator - Sales & Distribution","3980","QAR","2025-10-16"
"BLD-101277","G4","Coordinator - Supply Chain & Logistics","4940","EGP","2025-09-19"
"BLD-101278","G4","Technician - People & Culture","4680","EGP","2025-10-27"
"BLD-101279","G10","Manager - Supply Chain & Logistics","16020","QAR","2024-02-16"
"BLD-101279","G10","Manager - Supply Chain & Logistics","16740","QAR","2025-01-01"
"BLD-101280","G6","Supervisor - Finance","6470","EGP","2025-02-05"
"BLD-101281","G3","Coordinator - Procurement","4220","QAR","2023-06-26"
"BLD-101281","G3","Coordinator - Procurement","4200","QAR","2024-01-01"
"BLD-101281","G3","Coordinator - Procurement","4360","QAR","2025-01-01"
"BLD-101282","G5","Coordinator - Farm Operations","5490","QAR","2024-01-11"
"BLD-101282","G5","Coordinator - Farm Operations","5130","QAR","2025-01-01"
"BLD-101283","G5","Officer - People & Culture","5180","QAR","2024-01-05"
"BLD-101283","G5","Officer - People & Culture","5930","QAR","2025-01-01"
"BLD-101284","G1","Operator - Procurement","3200","QAR","2023-06-21"
"BLD-101284","G1","Operator - Procurement","3310","QAR","2024-01-01"
"BLD-101285","G4","Officer - Supply Chain & Logistics","4350","QAR","2024-04-01"
"BLD-101285","G4","Officer - Supply Chain & Logistics","4800","QAR","2025-01-01"
"BLD-101286","G2","Technician - Production","3830","EGP","2024-03-24"
"BLD-101286","G2","Technician - Production","4000","EGP","2025-01-01"
"BLD-101287","G3","Operator - Corporate & Executive Office","4020","QAR","2024-07-17"
"BLD-101287","G3","Operator - Corporate & Executive Office","4690","QAR","2025-01-01"
"BLD-101288","G5","Technician - Supply Chain & Logistics","5740","EGP","2025-08-09"
"BLD-101289","G11","Manager - Procurement","19550","QAR","2023-01-22"
"BLD-101289","G11","Manager - Procurement","21650","QAR","2024-01-01"
"BLD-101290","G5","Technician - People & Culture","5150","QAR","2024-11-25"
"BLD-101290","G5","Technician - People & Culture","5500","QAR","2025-01-01"
"BLD-101291","G7","Team Lead - Quality Assurance & Food Safety","8000","QAR","2023-11-05"
"BLD-101291","G7","Team Lead - Quality Assurance & Food Safety","8570","QAR","2024-01-01"
"BLD-101291","G7","Team Lead - Quality Assurance & Food Safety","7950","QAR","2025-01-01"
"BLD-101292","G13","Head of Department - People & Culture","29720","EGP","2024-06-16"
"BLD-101292","G13","Head of Department - People & Culture","32850","EGP","2025-01-01"
"BLD-101293","G7","Supervisor - Quality Assurance & Food Safety","8990","EGP","2025-06-10"
"BLD-101294","G5","Associate - Corporate & Executive Office","5220","QAR","2023-02-10"
"BLD-101294","G5","Associate - Corporate & Executive Office","5290","QAR","2024-01-01"
"BLD-101294","G5","Associate - Corporate & Executive Office","5980","QAR","2025-01-01"
"BLD-101295","G1","Assistant - Supply Chain & Logistics","3060","EGP","2025-02-07"
"BLD-101296","G5","Coordinator - People & Culture","4710","QAR","2023-10-04"
"BLD-101296","G5","Coordinator - People & Culture","5320","QAR","2024-01-01"
"BLD-101296","G5","Coordinator - People & Culture","5440","QAR","2025-01-01"
"BLD-101297","G13","Chief Officer - Finance","31800","QAR","2024-04-05"
"BLD-101297","G13","Chief Officer - Finance","28580","QAR","2025-01-01"
"BLD-101298","G1","Technician - People & Culture","3240","EGP","2024-12-14"
"BLD-101298","G1","Technician - People & Culture","3570","EGP","2025-01-01"
"BLD-101299","G10","Senior Manager - Finance","14960","QAR","2023-02-10"
"BLD-101299","G10","Senior Manager - Finance","13420","QAR","2024-01-01"
"BLD-101299","G10","Senior Manager - Finance","15190","QAR","2025-01-01"
"BLD-101300","G5","Operator - Finance","5650","EGP","2023-03-12"
"BLD-101301","G2","Associate - R&D","3440","QAR","2023-01-08"
"BLD-101302","G6","Team Lead - Supply Chain & Logistics","6780","QAR","2023-08-13"
"BLD-101302","G6","Team Lead - Supply Chain & Logistics","5820","QAR","2024-01-01"
"BLD-101302","G6","Team Lead - Supply Chain & Logistics","7560","QAR","2025-01-01"
"BLD-101303","G1","Assistant - Quality Assurance & Food Safety","3570","QAR","2025-03-03"
"BLD-101304","G10","Manager - Finance","15530","QAR","2023-05-15"
"BLD-101304","G10","Manager - Finance","13570","QAR","2024-01-01"
"BLD-101304","G10","Manager - Finance","16640","QAR","2025-01-01"
"BLD-101305","G8","Senior Technician - R&D","8210","QAR","2023-12-18"
"BLD-101305","G8","Senior Technician - R&D","10110","QAR","2024-01-01"
"BLD-101305","G8","Senior Technician - R&D","10750","QAR","2025-01-01"
"BLD-101306","G5","Technician - R&D","5210","QAR","2023-03-17"
"BLD-101306","G5","Technician - R&D","5310","QAR","2024-01-01"
"BLD-101306","G5","Technician - R&D","5730","QAR","2025-01-01"
"BLD-101307","G14","Director - People & Culture","38420","EGP","2024-12-14"
"BLD-101307","G14","Director - People & Culture","37690","EGP","2025-01-01"
"BLD-101308","G11","Assistant Manager - R&D","20580","QAR","2023-03-24"
"BLD-101308","G11","Assistant Manager - R&D","16580","QAR","2024-01-01"
"BLD-101308","G11","Assistant Manager - R&D","17160","QAR","2025-01-01"
"BLD-101309","G10","Assistant Manager - Finance","13960","QAR","2025-07-08"
"BLD-101310","G8","Senior Officer - Marketing","9300","QAR","2023-09-14"
"BLD-101310","G8","Senior Officer - Marketing","10400","QAR","2024-01-01"
"BLD-101310","G8","Senior Officer - Marketing","9860","QAR","2025-01-01"
"BLD-101311","G5","Coordinator - Finance","5570","EGP","2024-05-12"
"BLD-101311","G5","Coordinator - Finance","5970","EGP","2025-01-01"
"BLD-101312","G8","Senior Officer - Corporate & Executive Office","10440","QAR","2025-01-15"
"BLD-101313","G8","Senior Technician - Marketing","9960","QAR","2023-02-23"
"BLD-101313","G8","Senior Technician - Marketing","9490","QAR","2024-01-01"
"BLD-101313","G8","Senior Technician - Marketing","9140","QAR","2025-01-01"
"BLD-101314","G10","Manager - IT & Digital","14000","QAR","2025-07-22"
"BLD-101315","G5","Technician - IT & Digital","5820","QAR","2024-06-27"
"BLD-101316","G4","Coordinator - IT & Digital","5200","QAR","2025-10-10"
"BLD-101317","G3","Assistant - People & Culture","3840","EGP","2024-12-27"
"BLD-101317","G3","Assistant - People & Culture","4240","EGP","2025-01-01"
"BLD-101318","G1","Operator - Corporate & Executive Office","3140","QAR","2023-11-13"
"BLD-101318","G1","Operator - Corporate & Executive Office","3370","QAR","2024-01-01"
"BLD-101318","G1","Operator - Corporate & Executive Office","3380","QAR","2025-01-01"
"BLD-101319","G1","Technician - Finance","2820","QAR","2023-10-25"
"BLD-101319","G1","Technician - Finance","3070","QAR","2024-01-01"
"BLD-101319","G1","Technician - Finance","3510","QAR","2025-01-01"
"BLD-101320","G1","Assistant - Sales & Distribution","3080","QAR","2024-03-23"
"BLD-101320","G1","Assistant - Sales & Distribution","3530","QAR","2025-01-01"
"BLD-101321","G9","Team Lead - Farm Operations","11890","QAR","2024-03-02"
"BLD-101321","G9","Team Lead - Farm Operations","13630","QAR","2025-01-01"
"BLD-101322","G4","Officer - Farm Operations","4350","QAR","2024-03-20"
"BLD-101323","G5","Technician - Quality Assurance & Food Safety","4970","EGP","2024-09-11"
"BLD-101323","G5","Technician - Quality Assurance & Food Safety","5810","EGP","2025-01-01"
"BLD-101324","G2","Assistant - Marketing","3660","QAR","2023-03-26"
