"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-101","2169.08"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-101","2277.76"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-101","2213.14"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COF-102","85.51"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COF-102","85.77"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COF-102","84.53"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COF-102","87.96"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COF-102","81.67"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COF-102","86.71"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COF-102","85.13"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COF-102","78.46"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COF-102","86.09"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-102","80.27"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-102","77.08"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-102","78.33"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COF-104","886.87"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COF-104","892.54"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COF-104","978.64"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COF-104","857.56"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COF-104","793.68"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COF-104","870.22"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COF-104","791.53"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COF-104","850.55"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COF-104","873.53"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-104","776.7"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-104","805.22"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-104","845.03"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COF-105","411.83"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COF-105","437.99"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COF-105","424.44"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COF-105","443.37"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COF-105","402.05"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COF-105","414.59"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COF-105","433.97"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COF-105","435.46"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COF-105","422.04"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-105","413.2"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-105","393.35"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-105","407.92"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COF-107","758.84"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COF-107","827.22"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COF-107","811.68"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COF-107","756.89"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COF-107","761.5"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COF-107","775.74"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COF-107","823.41"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COF-107","827.48"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COF-107","751.09"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-107","760.74"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-107","762.42"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-107","794.69"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COF-109","145.41"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COF-109","157.84"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COF-109","149.51"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COF-109","160.5"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COF-109","150.86"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COF-109","151.15"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COF-109","161.97"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COF-109","148.2"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COF-109","148.12"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COF-109","152.55"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COF-109","150.46"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COF-109","154.95"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-101","83.07"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-101","84.8"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-101","86.11"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-101","86.59"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-101","83.09"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-101","78.62"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-101","84.55"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-101","78.84"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-101","78.53"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-101","77.64"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-101","81.12"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-101","76.19"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-102","107.61"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-102","110.05"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-102","105.35"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-102","108.82"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-102","108.35"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-102","106.21"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-102","101.85"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-102","105.11"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-102","102.52"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-102","97.34"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-102","103.92"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-102","107.73"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-104","78.39"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-104","76.27"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-104","83.2"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-104","81.94"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-104","77.25"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-104","82.69"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-104","74.25"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-104","79.35"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-104","77.72"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-104","72.9"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-104","74.37"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-104","75.97"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-105","161.86"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-105","176.38"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-105","167.96"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-105","194.52"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-105","188.11"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-105","179.93"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-105","181.35"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-105","185.37"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-105","181.66"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-105","166.88"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-105","172.46"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-105","173.67"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-106","57.32"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-106","60.41"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-106","62.16"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-106","63.44"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-106","55.16"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-106","58"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-106","59.41"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-106","58.14"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-106","56.15"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-106","52.67"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-106","54.01"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-106","51.27"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-107","233.74"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-107","201.13"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-107","213.1"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-107","215.42"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-107","213.95"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-107","211.54"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-107","213.8"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-107","215.22"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-107","224.58"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-107","194.61"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-107","186.07"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-107","192.97"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-108","222.06"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-108","227.42"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-108","220.55"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-108","272.18"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-108","262.46"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-108","253.4"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-108","260.6"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-108","254.42"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-108","268.31"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-108","257.88"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-108","239.89"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-108","244.56"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-109","23.6"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-109","24.33"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-109","23.2"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-109","24.94"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-109","22.41"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-109","24.93"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-109","25.06"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-109","22.25"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-109","24.77"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-109","21.97"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-109","24.32"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-109","22.76"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-118","182.7"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-118","179.6"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-118","170.37"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-118","175.62"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-118","179.62"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-118","186.52"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-118","189.19"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-118","186.16"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-118","178.94"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-118","181.13"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-118","179.11"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-118","190.38"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-119","1453.55"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-119","1578.42"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-119","1623.07"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-119","1719.56"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-119","1537.32"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-119","1606.72"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-119","1599.96"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-119","1647.63"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-119","1616.23"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-119","1553.13"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-119","1552.98"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-119","1648.73"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-123","252.11"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-123","257.84"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-123","257.2"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-123","244.63"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-123","244.6"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-123","247.68"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-123","237.42"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-123","260.1"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-123","245.48"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-123","232.03"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-123","229.24"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-123","228.9"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-128","81.7"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-128","84.45"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-128","81.64"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-128","85.26"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-128","75.58"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-128","77.67"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-128","83.16"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-128","83.9"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-128","76.57"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-128","80.66"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-128","81.81"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-128","76.25"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-129","2396.93"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-129","2548.23"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-129","2427.04"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-129","2483.57"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-129","2550.69"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-129","2513.05"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-129","2448.05"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-129","2497.22"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-129","2379.52"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-129","2556.39"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-129","2448.58"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-129","2433.6"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-131","45.38"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-131","44.8"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-131","48.18"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-131","42.99"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-131","44.56"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-131","41.68"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-131","41.47"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-131","43.01"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-131","45.93"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-131","43.68"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-131","40.75"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-131","42.66"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-132","27.23"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-132","27.98"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-132","30.87"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-132","30.12"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-132","27.08"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-132","27.5"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-132","28.85"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-132","28.56"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-132","29.72"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-132","27.6"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-132","26.47"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-132","26.98"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-133","28.73"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-133","31.76"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-133","31.63"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-133","30.23"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-133","30.36"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-133","30.84"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-133","31.27"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-133","29.86"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-133","29.15"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-133","30.36"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-133","30.13"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-133","29.49"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-136","51.68"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-136","53.34"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-136","54.55"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-136","52.2"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-136","49.85"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-136","55.26"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-136","52.46"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-136","52.43"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-136","53.16"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-136","48.71"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-136","49.62"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-136","54.09"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-138","178.82"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-138","181.77"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-138","186.59"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-138","193.35"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-138","187.66"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-138","173.77"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-138","194.16"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-138","182.5"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-138","181.6"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-138","172.52"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-138","174.48"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-138","171.29"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-141","18"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-141","18.48"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-141","20.3"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-141","18.15"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-141","18.45"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-141","18.86"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-141","19.06"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-141","17.8"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-141","17.64"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-141","18.23"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-141","17.47"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-141","17.49"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-146","102.14"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-146","104.81"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-146","95.65"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-146","97.16"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-146","96.89"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-146","100.23"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-146","101.5"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-146","97.2"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-146","96.37"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-146","91.63"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-146","96.19"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-146","99.49"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-147","32.67"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-147","34.63"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-147","33.21"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-147","35.01"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-147","34.01"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-147","33.42"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-147","34.21"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-147","32.99"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-147","34.74"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-147","31.46"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-147","32.19"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-147","34.52"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-149","281.33"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-149","264.67"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-149","299.38"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-149","264.39"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-149","263.32"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-149","272.83"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-149","271.18"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-149","264.15"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-149","272.89"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-149","261.44"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-149","268.3"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-149","279.69"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-150","355.04"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-150","358.33"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-150","359.13"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-150","330.95"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-150","330.58"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-150","354.87"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-150","345.19"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-150","321.83"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-150","330.58"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-150","332.56"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-150","346.96"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-150","328.11"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-151","3078.65"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-151","3271.41"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-151","3100.23"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-151","3193.33"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-151","3105.31"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-151","3212.96"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-151","3085.64"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-151","3045.87"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-151","2971.36"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-151","2955.26"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-151","3185.07"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-151","3103.89"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-152","189.36"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-152","186.59"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-152","183.76"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-152","181.07"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-152","184.02"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-152","182.01"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-152","192.08"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-152","184.17"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-152","178.33"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-152","187.7"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-152","178.72"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-152","189.13"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-153","2505.45"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-153","2722.91"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-153","2652.7"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-153","2837.13"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-153","2512.62"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-153","2694.37"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-153","2551.38"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-153","2639.63"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-153","2571.8"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-153","2441.78"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-153","2442.04"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-153","2620.74"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-154","2729"
