"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2025-11-01","60000450","Staff Overtime","Employee Cost","PLF-101","4122.23"
"2025-11-01","60000450","Staff Overtime","Employee Cost","COM-118","3573.59"
"2025-11-01","60000450","Staff Overtime","Employee Cost","COM-119","4587.21"
"2025-11-01","60000450","Staff Overtime","Employee Cost","GENF-120","5703.8"
"2025-11-01","60000450","Staff Overtime","Employee Cost","GENF-140","5572.56"
"2025-11-01","60000450","Staff Overtime","Employee Cost","COM-109","-731.6"
"2025-11-01","60000491","Staff Social Allowance","Employee Cost","COM-147","4139.47"
"2025-11-01","60000492","Pension contribution expenses","Employee Cost","COM-147","3806"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-101","83821.73"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-102","2392.06"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-104","22551.09"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-105","21586.17"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-107","25357.81"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COF-109","6317.45"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COP-101","3311.71"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","DAF-101","154856.08"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","PLF-101","22583.58"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-102","1332.62"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-118","14425.79"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-119","24346.53"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","GENF-100","585.81"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","GENF-120","13910.38"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","GENF-130","10592.04"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","GENF-140","24872.16"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","GENF-170","50817.13"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-105","525.43"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-107","365.64"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-108","433.63"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-123","2634.34"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-128","1313.85"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-129","50851.82"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-149","368.33"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-150","3042.8"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-151","1261.87"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-153","47929.01"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","COM-154","79141.88"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","TRA-501","1672.71"
"2025-11-01","60000490","Mess Food Charges","Employee Cost","EVP-101","435.36"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-100","-24.94"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-101","151122.2"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-102","5560.76"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-104","47573.59"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-105","38849.63"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-107","49921.32"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-109","11936.64"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COP-101","6633.8"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","DAF-101","316292.28"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","PLF-101","42419.66"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-102","3042.53"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-118","28260.03"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-119","44987.35"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-100","1067.79"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-101","-90.44"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-120","29433.68"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-130","20056.92"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-140","58964.36"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-170","97982.38"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-101","-61.41"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-105","1337.26"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-107","904.12"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-108","1067.55"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-123","6671.15"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-128","2980.8"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-129","107107.23"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-149","871.88"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-150","5706.58"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-151","2247.05"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-153","95036.03"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-154","166103.82"
"2025-11-01","CAMP","Camp Accommodation Charges","Employee Cost","EVP-101","1188.76"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-100","82594.82"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-101","115825.1"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-102","32822.73"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-104","98928.18"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-105","14714.19"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-107","16979.83"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COF-109","5532.25"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COP-101","9276.09"
"2024-10-01","60000010","Staff Salaries","Employee Cost","DAF-101","155603.09"
"2024-10-01","60000010","Staff Salaries","Employee Cost","PLF-101","39926.77"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-102","158271.15"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-118","58757.3"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-119","48577.73"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-138","90320.66"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-100","31790.39"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-101","102446.4"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-120","87890.1"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-130","19343.19"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-140","96181.12"
"2024-10-01","60000010","Staff Salaries","Employee Cost","GENF-170","24671.1"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-101","146830.72"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-105","158229.6"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-106","60628.14"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-107","121708.04"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-108","255247.99"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-109","146631.35"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-131","37851.45"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-136","29419.35"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-155","65540.61"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-103","65672.2"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-123","61671.61"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-128","27039.83"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-129","222476"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-141","15129.36"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-146","21937.18"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-149","95084.33"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-150","71101.14"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-151","244607.31"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-152","15777.36"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-153","97609.34"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-154","176137.79"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-104","57028.44"
"2024-10-01","60000010","Staff Salaries","Employee Cost","COM-147","48096.77"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-101","114120.64"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-102","2229.08"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-104","36842.66"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-105","26356.15"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-107","37846.41"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COF-109","8959.39"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COP-101","4982.78"
"2024-10-01","60000020","Labor Overtime","Employee Cost","DAF-101","198637.58"
"2024-10-01","60000020","Labor Overtime","Employee Cost","PLF-101","28901.21"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COM-118","13216.45"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COM-119","35352.69"
"2024-10-01","60000020","Labor Overtime","Employee Cost","GENF-120","12470.66"
"2024-10-01","60000020","Labor Overtime","Employee Cost","GENF-130","24044.42"
"2024-10-01","60000020","Labor Overtime","Employee Cost","GENF-140","72476.95"
"2024-10-01","60000020","Labor Overtime","Employee Cost","GENF-170","94397.88"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COM-109","1096.16"
"2024-10-01","60000020","Labor Overtime","Employee Cost","COM-154","157.16"
"2024-10-01","60000020","Labor Overtime","Employee Cost","TRA-501","5791.88"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-100","42627.21"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-101","26296.46"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-102","10084.59"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-104","25372.31"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-105","4620.45"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-107","5332.5"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COF-109","2708.87"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COP-101","3510.92"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","DAF-101","45931.76"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","PLF-101","14499.36"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-102","73539.98"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-118","15573.01"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-119","15631.35"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-138","48372.3"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-100","12670.82"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-101","49124.72"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-120","18299.49"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-130","8969.86"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-140","33236.42"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","GENF-170","14942.26"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-101","59934.16"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-105","79718.27"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-106","31053.06"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-107","62437.61"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-108","110130.97"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-109","6382.41"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-131","17145.4"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-136","16356.94"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-155","30181.54"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-103","33454.89"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-123","21497.17"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-128","11122.61"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-129","56071.73"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-141","7587.42"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-146","10378.67"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-149","47796.39"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-150","33437.91"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-151","121080.76"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-152","8051.01"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-104","27916.4"
"2024-10-01","60000030","Staff Housing Allowances","Employee Cost","COM-147","22469.2"
"2024-10-01","60000040","Staff Mobile Allowance Exp.","Employee Cost","COM-105","-1547.21"
"2024-10-01","60000040","Staff Mobile Allowance Exp.","Employee Cost","COM-129","-341.39"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-100","7671.27"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-101","4512.08"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-102","3305.26"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-104","3733.06"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-105","1602.69"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-107","1729.29"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-109","979.95"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COP-101","1086.18"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","DAF-101","15529.36"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","4662.52"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-102","19625.4"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-118","5427.03"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-119","2273.39"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-138","14987.67"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-100","3021.2"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-101","17683.48"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-120","5807.28"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-130","3200.02"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-140","9653.19"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5162.14"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-101","18816.05"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-105","18558.74"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-106","9117.75"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-107","19595.88"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-108","39366.24"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-109","1652.81"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-131","6039.86"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-136","5221.01"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-155","10826.98"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-103","10826.47"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-123","4095.72"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-129","5836.7"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-141","2559.96"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-146","435.5"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-149","6944.4"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-150","3015.45"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-151","40892.43"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-152","2439.79"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-104","8504.01"
"2024-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-147","6291.54"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-100","7474.47"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-101","13973.83"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-102","3165.34"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-104","12030.9"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-105","1986.48"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-107","1307.5"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COF-109","442.72"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COP-101","741.78"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","DAF-101","10858.97"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","PLF-101","3389.59"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-102","12608.88"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-118","4752.85"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-119","3990.72"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-138","7050.51"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-100","2023.58"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-101","9258.42"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-120","6914.21"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-130","1483.71"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-140","8535.15"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","GENF-170","2505.3"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-101","8740.32"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-105","9095.38"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-106","4278.57"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-107","9635.63"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-108","20401.55"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-109","11523.76"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-131","3205.61"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-136","2683.24"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-155","5144.48"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-103","6274.48"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-123","3994.56"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-128","1792.02"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-129","15827.2"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-141","1022.36"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-146","1310.73"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-149","7704.3"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-150","4850.5"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-151","14458.85"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-152","1056.07"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-153","6278.34"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-154","12938.88"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-104","3721.69"
"2024-10-01","60000060","Staff Leave Salary","Employee Cost","COM-147","3819.8"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-100","6605.55"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-101","4043.93"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-102","1462.96"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-104","4081.45"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-105","471.99"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-107","739.79"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COF-109","145.99"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COP-101","446.19"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","DAF-101","4734.21"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","PLF-101","1321.17"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-102","4431.12"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-118","2075.03"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-119","2163.27"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-138","3741.54"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-100","1240.39"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-101","2416.96"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-120","3363.24"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-130","514.11"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-140","4260.78"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","GENF-170","898.49"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-101","4580.93"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-105","5173.6"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-106","2025.99"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-107","4038.79"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-108","5306.96"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-109","3172.4"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-131","1390.63"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-136","921.87"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-155","2606.5"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-103","2547.58"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-123","1746.44"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-128","996.27"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-129","10482.59"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-141","569.82"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-146","829.96"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-149","3862.14"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-150","1816.59"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-151","18803.52"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-152","990.15"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-153","5848.78"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-154","11429.36"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-104","1193.4"
"2024-10-01","60000070","Staff Airfare Ticket","Employee Cost","COM-147","3062.32"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-100","5.2"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-101","306.6"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-102","2.15"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-104","7.22"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-105","4.77"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-107","7.96"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COF-109","1.88"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","DAF-101","584.32"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","PLF-101","76.96"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-102","2.46"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-118","29.94"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-119","10.07"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-138","8.38"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-100","4.52"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-101","13.27"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-120","57.02"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-130","49.65"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-140","125.56"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","GENF-170","225.11"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-101","1.49"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-105","1.99"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-128","9.33"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-129","206.41"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-146","8.31"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-149","20.53"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-150","32.09"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-151","242.24"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-152","16.56"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-153","173.32"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-154","297.23"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","TRA-501","9.73"
"2024-10-01","60000080","Medical Inspection & PP Photo","Employee Cost","COM-147","1.26"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-100","538.61"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-101","16709.68"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-102","532.77"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-104","5771.47"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-105","5258.18"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-107","5795.24"
